size,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
134217728,578.9,1155.1,1727.1,2282.1,2856.2,3395.2,3964.3,4467.9,5022.6,5541.0,6080.6,6588.7,7057.0,7537.6,7955.4,8338.7,8700.0,8994.6,9305.8,9549.4,9766.7,10008.8,10135.3,10329.6,10433.1,10520.0,10631.5,10709.6,10789.9,10883.5,10909.4,10920.8,11004.8,10996.1,11023.1,11025.9,11071.0,11151.3,11138.2,11082.4,11121.0,11190.9,11233.5,11262.5,11294.5,11244.3,11211.8,11214.2,11250.1,11182.9,11204.6,11249.3,11206.0,11150.8,11256.3,11234.3,11226.0,11190.7,11154.6,11201.2,11292.6,11236.0,11259.4,11262.3,11236.1,11262.5,11218.5,11230.2,11203.0,11251.1,11282.2,11273.0,11242.7,11251.4,11237.2,11243.4,11251.1,11196.2,11171.2,11229.4,11195.3,11209.9,11168.5,11017.5,11146.7,11137.2,11142.3,10999.5,10952.8,11016.0,11053.5,11036.6,10986.1,10941.2,10948.8,11034.9,10941.6,11055.3,11040.2
