size,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
134217728,533.9,1052.0,1518.1,1990.7,2490.8,3016.9,3527.3,4008.6,4469.0,4898.9,5404.0,5813.3,6197.7,6645.1,6979.9,7503.4,7738.5,8228.0,8817.5,9000.5,9347.0,9768.5,9935.7,10449.0,10439.6,10716.6,11004.9,10753.1,11095.5,11190.2,11033.8,11155.6,11019.3,11105.0,11103.7,11099.0,10987.5,10659.2,10932.9,10660.4,10888.5,10830.0,10818.6,10510.5,10806.1,10924.3,10915.2,10991.8,10721.3,11035.3,11021.8,11018.8,11009.3,10893.5,10904.1,10943.7,11089.8,11083.1,10923.2,11071.0,10994.5,11048.0,10817.7,10694.9,10798.5,10777.0,10963.7,10759.3,10772.8,10894.4,10886.6,10775.2,10638.5,10544.5,10864.6,10859.0,11028.2,11042.9,10946.7,10907.8,10934.5,10965.3,10918.8,10580.9,10467.4,10635.3,10674.0,10779.8,10858.0,10857.8,10840.8,10705.2,10865.2,10910.2,10626.3,10758.7,10920.1,10893.6,10940.5
