"apache_builds"					3.964089	8.393234	7.521274
"canada"					1.310379	7.060017	1.617057
"citm_catalog"					4.199674	8.272129	8.553818
"github_events"					4.174058	8.496217	8.241427
"google_maps_api_compact_response"					1.785369	5.037100	2.772770
"google_maps_api_response"					3.490505	8.226284	6.085801
"gsoc-2018"					4.336755	8.096656	9.553207
"instruments"					3.589340	8.085498	6.470108
"marine_ik"					1.395403	5.349234	1.900055
"mesh"					1.294750	5.652174	1.684398
"mesh.pretty"					2.227821	7.698987	3.136552
"numbers"					1.608288	7.827928	2.028182
"random"					2.418687	5.336972	4.435142
"repeat"					3.149196	5.387097	7.631720
"semanticscholar-corpus"					2.936122	5.836566	6.021852
"tree-pretty"					3.720900	8.121269	6.889155
"twitter"					3.745285	7.170929	7.861313
"twitter_api_compact_response"					3.033725	7.070175	5.356194
"twitter_api_response"					4.029855	7.952555	8.196131
"twitter_timeline"					2.384159	7.516106	3.502778
"twitterescaped"					1.366175	7.625561	1.667273
"update-center"					3.365916	7.687222	6.005677
