"apache_builds"					3.650823	7.360766	7.289519
"canada"					1.223181	6.041533	1.536653
"citm_catalog"					3.869991	7.486083	8.053585
"github_events"					3.818267	7.670710	7.615996
"google_maps_api_compact_response"					1.632168	4.265800	2.648430
"google_maps_api_response"					3.205059	7.125853	5.849843
"gsoc-2018"					4.344767	7.851436	9.759092
"instruments"					3.160306	6.890981	5.849531
"marine_ik"					1.322551	4.723484	1.848113
"mesh"					1.200692	4.914839	1.595376
"mesh.pretty"					2.042489	6.924745	2.910509
"numbers"					1.522957	6.825990	1.961687
"random"					2.298975	4.928136	4.313238
"repeat"					3.048591	5.286778	7.242347
"semanticscholar-corpus"					2.704627	4.967370	6.010320
"tree-pretty"					3.314406	6.999392	6.306990
"twitter"					3.471312	6.518797	7.433436
"twitter_api_compact_response"					2.793955	6.180982	5.127226
"twitter_api_response"					3.695010	7.029032	7.834104
"twitter_timeline"					2.237273	6.476461	3.427447
"twitterescaped"					1.330148	6.805683	1.654058
"update-center"					3.253406	6.671480	6.359698
