"apache_builds"					3.660062	7.362895	7.304161
"canada"					1.217251	6.028750	1.535090
"citm_catalog"					3.866197	7.477915	8.042260
"github_events"					3.807998	7.662588	7.601774
"google_maps_api_compact_response"					1.634653	4.261183	2.663360
"google_maps_api_response"					3.191734	7.102585	5.823739
"gsoc-2018"					4.299812	7.770404	9.782329
"instruments"					3.157272	6.885167	5.846117
"marine_ik"					1.312421	4.687911	1.837486
"mesh"					1.202482	4.894195	1.597665
"mesh.pretty"					2.038335	6.907067	2.905956
"numbers"					1.523236	6.833758	1.960586
"random"					2.258484	4.928088	4.174546
"repeat"					3.064220	5.291705	7.335917
"semanticscholar-corpus"					2.577569	4.950834	5.467858
"tree-pretty"					3.309011	7.005068	6.295500
"twitter"					3.469443	6.514292	7.426443
"twitter_api_compact_response"					2.800167	6.162080	5.164018
"twitter_api_response"					3.700388	7.061574	7.830082
"twitter_timeline"					2.234432	6.469516	3.418569
"twitterescaped"					1.326387	6.801814	1.648957
"update-center"					3.253029	6.671897	6.362582
