"apache_builds"					3.963965	8.555727	7.405737
"canada"					1.299360	6.785527	1.614854
"citm_catalog"					4.322841	8.783629	8.547045
"github_events"					4.163119	8.945475	7.803978
"google_maps_api_compact_response"					1.773307	5.056507	2.743786
"google_maps_api_response"					3.480731	8.291614	6.012900
"gsoc-2018"					4.674274	8.995426	9.803626
"instruments"					3.546018	8.077496	6.352409
"marine_ik"					1.387817	5.335335	1.892629
"mesh"					1.288537	5.546207	1.684194
"mesh.pretty"					2.221583	7.824133	3.124740
"numbers"					1.597557	7.918350	2.002294
"random"					2.455097	5.590704	4.385909
"repeat"					3.298286	5.847580	7.611260
"semanticscholar-corpus"					2.797859	5.953952	5.331230
"tree-pretty"					3.732959	8.184747	6.878185
"twitter"					3.801742	7.449307	7.778236
"twitter_api_compact_response"					3.075397	7.237787	5.353348
"twitter_api_response"					4.071810	8.191729	8.143620
"twitter_timeline"					2.394976	7.627416	3.500746
"twitterescaped"					1.379848	8.020193	1.668233
"update-center"					3.435182	7.837971	6.127145
