"apache_builds"					3.008439	6.553811	5.571485
"canada"					1.009275	4.909010	1.272919
"citm_catalog"					3.345583	6.944008	6.466531
"github_events"					3.304851	7.035213	6.260886
"google_maps_api_compact_response"					1.297309	3.595738	2.035850
"google_maps_api_response"					2.582056	6.125792	4.473350
"gsoc-2018"					3.792145	7.651840	7.518670
"instruments"					2.635150	5.879186	4.780673
"marine_ik"					1.101203	3.883735	1.541599
"mesh"					0.994166	4.138695	1.309386
"mesh.pretty"					1.736653	6.413412	2.385209
"numbers"					1.190704	5.704666	1.507072
"random"					1.877116	4.298962	3.337099
"repeat"					2.784016	4.857143	6.571759
"semanticscholar-corpus"					2.327466	4.614435	4.738764
"tree-pretty"					2.719232	6.014970	4.977816
"twitter"					2.923762	5.820576	5.890504
"twitter_api_compact_response"					2.421293	5.393469	4.426626
"twitter_api_response"					3.030598	6.205452	5.946589
"twitter_timeline"					1.761617	5.644614	2.567356
"twitterescaped"					1.100405	6.161215	1.341465
"update-center"					2.469537	5.760163	4.334428
