"apache_builds"					2.842610	5.817754	5.569047
"canada"					0.993328	4.822458	1.253022
"citm_catalog"					3.160946	6.163127	6.506530
"github_events"					3.070960	6.064997	6.244679
"google_maps_api_compact_response"					1.265481	3.439720	2.008160
"google_maps_api_response"					2.463382	5.600086	4.409867
"gsoc-2018"					3.412149	6.247289	7.545760
"instruments"					2.569902	5.541623	4.800044
"marine_ik"					1.051494	3.639771	1.485329
"mesh"					0.965102	3.969156	1.276304
"mesh.pretty"					1.641894	5.695155	2.314107
"numbers"					1.166900	5.365212	1.493950
"random"					1.738566	3.649385	3.329372
"repeat"					2.467623	3.987360	6.526437
"semanticscholar-corpus"					2.089291	3.754135	4.729672
"tree-pretty"					2.624639	5.615210	4.942927
"twitter"					2.745037	5.142002	5.895123
"twitter_api_compact_response"					2.303910	4.900292	4.365251
"twitter_api_response"					2.864951	5.613912	5.880108
"twitter_timeline"					1.710046	5.178786	2.555858
"twitterescaped"					1.074639	5.495915	1.337265
"update-center"					2.416496	5.272048	4.476162
