"apache_builds"					2.991609	6.408610	5.638873
"canada"					1.041220	5.328322	1.296579
"citm_catalog"					3.288365	6.621521	6.539244
"github_events"					3.258555	6.734078	6.329025
"google_maps_api_compact_response"					1.342273	3.915147	2.046077
"google_maps_api_response"					2.597214	6.191176	4.497243
"gsoc-2018"					3.578728	6.930296	7.431213
"instruments"					2.724121	5.873074	5.085651
"marine_ik"					1.097760	4.183809	1.490084
"mesh"					0.999394	4.353982	1.300867
"mesh.pretty"					1.701498	5.917086	2.400034
"numbers"					1.178978	5.384455	1.513576
"random"					1.784968	3.720155	3.435259
"repeat"					2.663227	4.389641	6.828623
"semanticscholar-corpus"					2.421069	4.920690	4.800039
"tree-pretty"					2.855868	6.282909	5.260466
"twitter"					2.911630	5.599431	6.071968
"twitter_api_compact_response"					2.459717	5.364750	4.567090
"twitter_api_response"					3.067163	6.223174	6.093887
"twitter_timeline"					1.784468	5.714112	2.602798
"twitterescaped"					1.116152	6.003437	1.372949
"update-center"					2.430419	5.630001	4.286686
