"apache_builds"					2.805577	5.606087	5.632385
"canada"					1.023204	4.631878	1.316442
"citm_catalog"					3.071830	5.709765	6.659357
"github_events"					3.074149	6.016257	6.293555
"google_maps_api_compact_response"					1.320662	3.634462	2.080310
"google_maps_api_response"					2.476001	5.435652	4.564085
"gsoc-2018"					3.491096	6.601254	7.447495
"instruments"					2.552280	5.141304	5.078267
"marine_ik"					1.087376	3.818714	1.523022
"mesh"					1.006622	3.956439	1.353231
"mesh.pretty"					1.682434	5.281858	2.472352
"numbers"					1.145381	4.735325	1.514446
"random"					1.712036	3.416886	3.434103
"repeat"					2.452700	3.845581	6.816327
"semanticscholar-corpus"					2.327253	4.526333	4.804964
"tree-pretty"					2.679383	5.438464	5.301626
"twitter"					2.751627	5.050989	6.051023
"twitter_api_compact_response"					2.349032	4.874214	4.546480
"twitter_api_response"					2.882275	5.486691	6.089022
"twitter_timeline"					1.709907	5.176882	2.556477
"twitterescaped"					1.055848	5.521057	1.305930
"update-center"					2.327516	5.173221	4.236009
