"apache_builds"					2.768774	5.504736	5.589592
"canada"					0.992225	4.525044	1.273487
"citm_catalog"					3.047467	5.770388	6.470795
"github_events"					3.012581	5.838293	6.243482
"google_maps_api_compact_response"					1.277940	3.433721	2.042538
"google_maps_api_response"					2.448593	5.440183	4.477955
"gsoc-2018"					3.409167	6.262196	7.527071
"instruments"					2.513730	5.302004	4.786177
"marine_ik"					1.077929	3.644720	1.533707
"mesh"					0.974099	3.857764	1.305521
"mesh.pretty"					1.632073	5.243616	2.377494
"numbers"					1.160702	5.097070	1.503766
"random"					1.732930	3.607298	3.336248
"repeat"					2.518519	4.108538	6.560370
"semanticscholar-corpus"					2.175321	4.045165	4.727349
"tree-pretty"					2.572662	5.345916	4.971371
"twitter"					2.710295	5.029908	5.902616
"twitter_api_compact_response"					2.276836	4.747879	4.401485
"twitter_api_response"					2.809024	5.391658	5.886916
"twitter_timeline"					1.686419	4.931457	2.567044
"twitterescaped"					1.070503	5.325027	1.340637
"update-center"					2.350738	5.083066	4.378674
