"apache_builds"					2.935918	6.240194	5.561989
"canada"					1.043221	5.066169	1.316122
"citm_catalog"					3.221698	6.257033	6.658971
"github_events"					3.169440	6.399293	6.285053
"google_maps_api_compact_response"					1.375888	4.052144	2.088402
"google_maps_api_response"					2.613859	6.082964	4.602716
"gsoc-2018"					3.509323	6.632250	7.481164
"instruments"					2.762613	6.078007	5.074875
"marine_ik"					1.104777	4.045251	1.522949
"mesh"					1.023312	4.261943	1.348281
"mesh.pretty"					1.730649	5.801182	2.473973
"numbers"					1.174018	5.159787	1.521244
"random"					1.813246	3.853696	3.429097
"repeat"					2.521874	4.012721	6.795931
"semanticscholar-corpus"					2.315816	4.499071	4.790985
"tree-pretty"					2.821589	6.061393	5.295127
"twitter"					2.861548	5.429211	6.055955
"twitter_api_compact_response"					2.448360	5.344828	4.546480
"twitter_api_response"					3.003150	5.969863	6.067224
"twitter_timeline"					1.767811	5.771901	2.552923
"twitterescaped"					1.060381	5.936644	1.292865
"update-center"					2.357130	5.380419	4.214146
