"apache_builds"					3.979333	8.393788	7.589898
"canada"					1.313445	7.094885	1.617464
"citm_catalog"					4.201973	8.288444	8.563530
"github_events"					4.177270	8.495109	8.255006
"google_maps_api_compact_response"					1.773041	5.024245	2.745700
"google_maps_api_response"					3.469626	8.223693	6.032355
"gsoc-2018"					4.352501	8.019701	9.579717
"instruments"					3.578730	8.087279	6.430644
"marine_ik"					1.392597	5.339097	1.894364
"mesh"					1.296818	5.657920	1.686624
"mesh.pretty"					2.218493	7.742408	3.125743
"numbers"					1.609167	7.833238	2.029306
"random"					2.413267	5.335187	4.418902
"repeat"					3.148323	5.384542	7.672973
"semanticscholar-corpus"					3.071592	5.814600	6.592364
"tree-pretty"					3.720099	8.123178	6.890528
"twitter"					3.737416	7.147150	7.843543
"twitter_api_compact_response"					3.030987	7.060266	5.327869
"twitter_api_response"					4.028790	7.973340	8.222642
"twitter_timeline"					2.382814	7.534880	3.492929
"twitterescaped"					1.364462	7.640686	1.665279
"update-center"					3.376275	7.714807	6.027743
