"apache_builds"					4.045356	8.775771	7.513282
"canada"					1.315932	7.139734	1.619242
"citm_catalog"					4.367472	8.940905	8.562299
"github_events"					4.356947	9.258280	8.251869
"google_maps_api_compact_response"					1.778380	5.060840	2.751456
"google_maps_api_response"					3.518264	8.485696	6.037937
"gsoc-2018"					4.889713	9.873463	9.713005
"instruments"					3.586186	8.275906	6.360110
"marine_ik"					1.398768	5.464043	1.891442
"mesh"					1.311420	5.722441	1.702565
"mesh.pretty"					2.289755	8.542764	3.139486
"numbers"					1.619635	8.080306	2.030404
"random"					2.483706	5.667296	4.423881
"repeat"					3.565463	5.948664	8.948779
"semanticscholar-corpus"					3.097031	6.324193	6.094502
"tree-pretty"					3.754047	8.326747	6.875448
"twitter"					3.879204	7.669509	7.859063
"twitter_api_compact_response"					3.114374	7.397210	5.399250
"twitter_api_response"					4.133604	8.385377	8.187332
"twitter_timeline"					2.407536	7.800702	3.489465
"twitterescaped"					1.384491	8.152258	1.669005
"update-center"					3.451147	7.976930	6.096598
