"apache_builds"					3.813026	7.944757	7.340812
"canada"					1.229104	6.249864	1.535487
"citm_catalog"					4.066468	8.288404	8.052233
"github_events"					4.104613	8.528480	7.952625
"google_maps_api_compact_response"					1.632168	4.292151	2.642506
"google_maps_api_response"					3.259898	7.430117	5.819844
"gsoc-2018"					4.739541	9.310181	9.674068
"instruments"					3.209327	7.127248	5.846893
"marine_ik"					1.316510	4.772446	1.843814
"mesh"					1.210936	5.023584	1.598406
"mesh.pretty"					2.088178	7.511956	2.904843
"numbers"					1.535575	7.060008	1.963612
"random"					2.365056	5.359497	4.251982
"repeat"					3.272622	5.964286	7.302894
"semanticscholar-corpus"					2.591105	5.196379	5.168118
"tree-pretty"					3.372304	7.288758	6.281767
"twitter"					3.607977	7.060925	7.392192
"twitter_api_compact_response"					2.872826	6.546459	5.169318
"twitter_api_response"					3.833375	7.569727	7.830082
"twitter_timeline"					2.271324	6.817272	3.415251
"twitterescaped"					1.350216	7.417478	1.652377
"update-center"					3.357819	7.117676	6.366380
