"apache_builds"					3.961374	8.381075	7.528838
"canada"					1.312719	7.100637	1.616816
"citm_catalog"					4.209387	8.305582	8.580632
"github_events"					4.173523	8.501762	8.241427
"google_maps_api_compact_response"					1.782943	5.039249	2.770169
"google_maps_api_response"					3.504565	8.223693	6.108589
"gsoc-2018"					4.349031	8.044010	9.536371
"instruments"					3.582279	8.075127	6.447767
"marine_ik"					1.392662	5.314275	1.895994
"mesh"					1.295926	5.650188	1.686651
"mesh.pretty"					2.222250	7.732274	3.124195
"numbers"					1.609253	7.809603	2.030321
"random"					2.421567	5.345242	4.430408
"repeat"					3.132690	5.361662	7.611260
"semanticscholar-corpus"					2.860297	5.749711	5.788647
"tree-pretty"					3.733362	8.128911	6.925050
"twitter"					3.739253	7.168324	7.829831
"twitter_api_compact_response"					3.040133	7.080112	5.356194
"twitter_api_response"					4.030920	7.952555	8.231516
"twitter_timeline"					2.381336	7.537569	3.494085
"twitterescaped"					1.364058	7.601238	1.663776
"update-center"					3.386182	7.711459	6.058084
