"apache_builds"					3.896849	8.158131	7.492494
"canada"					1.292189	6.492043	1.620444
"citm_catalog"					4.246614	8.415656	8.591559
"github_events"					4.225509	8.697022	8.257099
"google_maps_api_compact_response"					1.755648	4.831084	2.770169
"google_maps_api_response"					3.417387	7.890568	6.068821
"gsoc-2018"					4.776768	9.315549	9.827250
"instruments"					3.470016	7.637114	6.375937
"marine_ik"					1.385259	5.205466	1.896184
"mesh"					1.286740	5.428538	1.689372
"mesh.pretty"					2.218028	7.724852	3.125185
"numbers"					1.591291	7.540509	2.021110
"random"					2.466091	5.536616	4.454143
"repeat"					3.601649	6.021209	8.984177
"semanticscholar-corpus"					2.954390	6.033881	5.837343
"tree-pretty"					3.642074	7.754937	6.911200
"twitter"					3.795345	7.361430	7.852320
"twitter_api_compact_response"					3.016467	6.981982	5.364750
"twitter_api_response"					4.012891	7.903109	8.209365
"twitter_timeline"					2.355306	7.245325	3.499586
"twitterescaped"					1.353928	7.314354	1.664683
"update-center"					3.325047	7.434990	6.034156
