"apache_builds"					3.661220	7.362895	7.322230
"canada"					1.224494	6.044112	1.537126
"citm_catalog"					3.884605	7.527124	8.069727
"github_events"					3.782566	7.670710	7.496777
"google_maps_api_compact_response"					1.625206	4.262721	2.636019
"google_maps_api_response"					3.198775	7.125853	5.822440
"gsoc-2018"					4.338751	7.876094	9.796930
"instruments"					3.160260	6.887104	5.855283
"marine_ik"					1.319494	4.716562	1.841107
"mesh"					1.196335	4.920855	1.585970
"mesh.pretty"					2.047040	6.970463	2.903506
"numbers"					1.511945	6.829095	1.943353
"random"					2.280988	4.929849	4.255633
"repeat"					3.063394	5.296642	7.302894
"semanticscholar-corpus"					2.672440	4.962765	5.945442
"tree-pretty"					3.311865	7.003648	6.294353
"twitter"					3.468090	6.518124	7.426181
"twitter_api_compact_response"					2.797834	6.177192	5.137685
"twitter_api_response"					3.704882	7.064845	7.846193
"twitter_timeline"					2.215560	6.472490	3.379992
"twitterescaped"					1.329252	6.810050	1.652989
"update-center"					3.247086	6.668476	6.349549
