"apache_builds"					2.263673	4.547485	4.516020
"canada"					0.780366	3.898072	0.978113
"citm_catalog"					2.441302	4.740833	5.051087
"github_events"					2.385001	4.805726	4.763200
"google_maps_api_compact_response"					0.994695	2.860048	1.532633
"google_maps_api_response"					1.940525	4.576087	3.381088
"gsoc-2018"					2.681265	4.741425	6.245671
"instruments"					1.967797	4.447661	3.533451
"marine_ik"					0.827452	3.080899	1.136516
"mesh"					0.742656	3.236528	0.968093
"mesh.pretty"					1.266230	4.449904	1.785801
"numbers"					0.861761	4.389591	1.072590
"random"					1.410751	2.999976	2.671880
"repeat"					2.003175	3.406119	4.888506
"semanticscholar-corpus"					1.729438	3.312088	3.643243
"tree-pretty"					2.020937	4.500065	3.676953
"twitter"					2.152983	4.078843	4.567920
"twitter_api_compact_response"					1.833485	3.961856	3.432709
"twitter_api_response"					2.260039	4.484857	4.584611
"twitter_timeline"					1.392312	4.126734	2.105649
"twitterescaped"					0.929124	4.387950	1.178887
"update-center"					1.801922	4.050120	3.247521
