"apache_builds"					2.348247	4.802830	4.614757
"canada"					0.801479	4.069042	0.999553
"citm_catalog"					2.491409	4.866391	5.125128
"github_events"					2.411403	4.883191	4.794053
"google_maps_api_compact_response"					1.063569	3.242383	1.591056
"google_maps_api_response"					1.996024	4.681973	3.515894
"gsoc-2018"					2.839112	5.367980	6.118281
"instruments"					2.102799	4.612644	3.885488
"marine_ik"					0.839105	3.161613	1.145390
"mesh"					0.762590	3.460928	0.980134
"mesh.pretty"					1.319110	4.663124	1.853183
"numbers"					0.870168	4.279353	1.096412
"random"					1.423668	2.923739	2.783175
"repeat"					1.867456	2.938923	5.171220
"semanticscholar-corpus"					1.812894	3.567066	3.719088
"tree-pretty"					2.065141	4.391967	3.933075
"twitter"					2.170140	4.134142	4.603013
"twitter_api_compact_response"					1.917952	4.227864	3.563849
"twitter_api_response"					2.296793	4.462551	4.787508
"twitter_timeline"					1.421987	4.312130	2.138705
"twitterescaped"					0.906056	4.474849	1.143857
"update-center"					1.788228	3.928515	3.298348
