"apache_builds"					2.326697	4.721233	4.602908
"canada"					0.776699	3.914994	0.972837
"citm_catalog"					2.468224	4.761010	5.134742
"github_events"					2.393767	4.875515	4.734118
"google_maps_api_compact_response"					1.011301	2.871870	1.566371
"google_maps_api_response"					1.969665	4.634588	3.443536
"gsoc-2018"					2.710057	4.876464	6.200993
"instruments"					1.993594	4.552227	3.554197
"marine_ik"					0.824132	2.944536	1.148561
"mesh"					0.742107	3.337948	0.956217
"mesh.pretty"					1.282598	4.746974	1.775571
"numbers"					0.851415	4.543567	1.048008
"random"					1.398036	2.921062	2.693236
"repeat"					1.850416	2.971997	4.945993
"semanticscholar-corpus"					1.675650	3.126332	3.649663
"tree-pretty"					2.045581	4.611156	3.682438
"twitter"					2.118005	3.994478	4.521641
"twitter_api_compact_response"					1.854408	4.041316	3.442091
"twitter_api_response"					2.301298	4.587368	4.665953
"twitter_timeline"					1.391440	4.251787	2.070245
"twitterescaped"					0.913135	4.424960	1.152034
"update-center"					1.759344	3.858827	3.244458
