"apache_builds"					2.271105	4.550248	4.546997
"canada"					0.781370	3.896797	0.979122
"citm_catalog"					2.444619	4.743932	5.055034
"github_events"					2.382036	4.785247	4.762155
"google_maps_api_compact_response"					0.995617	2.855899	1.532633
"google_maps_api_response"					1.940525	4.564085	3.383718
"gsoc-2018"					2.676810	4.729949	6.256697
"instruments"					1.967463	4.452334	3.532092
"marine_ik"					0.827202	3.078579	1.134549
"mesh"					0.742632	3.234416	0.966680
"mesh.pretty"					1.268289	4.458381	1.789738
"numbers"					0.861371	4.389077	1.072360
"random"					1.412230	3.000558	2.676250
"repeat"					2.006006	3.402037	4.924545
"semanticscholar-corpus"					1.723248	3.316033	3.613406
"tree-pretty"					2.019992	4.496552	3.674216
"twitter"					2.143817	4.072661	4.547199
"twitter_api_compact_response"					1.841192	3.955634	3.461010
"twitter_api_response"					2.273174	4.487496	4.634761
"twitter_timeline"					1.387236	4.132387	2.094164
"twitterescaped"					0.928765	4.387848	1.178726
"update-center"					1.804349	4.073419	3.244892
