"apache_builds"					2.258932	4.505150	4.547810
"canada"					0.778792	3.864193	0.976401
"citm_catalog"					2.452732	4.731664	5.104513
"github_events"					2.381687	4.794406	4.752079
"google_maps_api_compact_response"					0.995281	2.827867	1.543850
"google_maps_api_response"					1.940525	4.532384	3.408907
"gsoc-2018"					2.733628	4.950052	6.184571
"instruments"					1.966638	4.401990	3.558157
"marine_ik"					0.832962	3.041544	1.151045
"mesh"					0.733649	3.256204	0.956077
"mesh.pretty"					1.263718	4.494664	1.773437
"numbers"					0.850667	4.350033	1.059106
"random"					1.396980	2.911814	2.689193
"repeat"					1.871148	3.029883	4.939539
"semanticscholar-corpus"					1.692344	3.187758	3.630470
"tree-pretty"					2.013049	4.450225	3.691092
"twitter"					2.072498	3.834708	4.529100
"twitter_api_compact_response"					1.819906	3.932475	3.409475
"twitter_api_response"					2.266419	4.441759	4.644641
"twitter_timeline"					1.375041	4.093932	2.073294
"twitterescaped"					0.905376	4.349065	1.144858
"update-center"					1.803653	4.064043	3.254578
