"apache_builds"					2.418481	5.028049	4.680432
"canada"					0.800997	4.141372	0.995446
"citm_catalog"					2.565502	5.201873	5.072820
"github_events"					2.488329	5.101590	4.894567
"google_maps_api_compact_response"					1.066932	3.229970	1.602062
"google_maps_api_response"					2.031284	4.839978	3.540214
"gsoc-2018"					2.896353	5.464760	6.226658
"instruments"					2.123592	4.721262	3.878853
"marine_ik"					0.838312	3.171606	1.143640
"mesh"					0.756115	3.512880	0.967615
"mesh.pretty"					1.319123	4.894644	1.823936
"numbers"					0.889450	4.387410	1.118709
"random"					1.431316	2.950541	2.779810
"repeat"					2.088652	3.525613	5.147779
"semanticscholar-corpus"					1.838585	3.710596	3.681587
"tree-pretty"					2.116365	4.604397	3.946100
"twitter"					2.213675	4.233894	4.655508
"twitter_api_compact_response"					1.931927	4.233193	3.577770
"twitter_api_response"					2.309661	4.496757	4.798050
"twitter_timeline"					1.437915	4.417678	2.140439
"twitterescaped"					0.922219	4.525840	1.159760
"update-center"					1.794016	3.979831	3.280348
