"apache_builds"					2.432998	5.039995	4.709528
"canada"					0.800050	4.139209	0.993265
"citm_catalog"					2.574823	5.207896	5.114050
"github_events"					2.484058	5.084465	4.900828
"google_maps_api_compact_response"					1.073330	3.215024	1.618969
"google_maps_api_response"					2.052205	4.855283	3.568284
"gsoc-2018"					2.896532	5.468397	6.271578
"instruments"					2.134267	4.738624	3.900481
"marine_ik"					0.839810	3.168221	1.146535
"mesh"					0.756021	3.476859	0.969194
"mesh.pretty"					1.320224	4.896468	1.825283
"numbers"					0.888934	4.385231	1.116180
"random"					1.431019	2.943260	2.792492
"repeat"					2.097912	3.531095	5.206786
"semanticscholar-corpus"					1.854619	3.711026	3.736370
"tree-pretty"					2.119870	4.590939	3.968761
"twitter"					2.217219	4.228989	4.674392
"twitter_api_compact_response"					1.943105	4.314775	3.580313
"twitter_api_response"					2.307215	4.496757	4.802582
"twitter_timeline"					1.434837	4.390581	2.137406
"twitterescaped"					0.921029	4.537232	1.160509
"update-center"					1.798713	3.954798	3.305095
