"apache_builds"					2.317884	4.748890	4.528715
"canada"					0.784732	3.968484	0.979990
"citm_catalog"					2.517647	5.032734	5.050068
"github_events"					2.396233	4.830676	4.773673
"google_maps_api_compact_response"					1.002972	2.912229	1.534823
"google_maps_api_response"					1.961524	4.685335	3.383718
"gsoc-2018"					2.650875	4.665415	6.225248
"instruments"					1.996014	4.610328	3.526608
"marine_ik"					0.820117	2.977449	1.134771
"mesh"					0.745177	3.330236	0.968356
"mesh.pretty"					1.293669	4.759579	1.790947
"numbers"					0.869281	4.606302	1.071924
"random"					1.430622	3.089674	2.674456
"repeat"					2.015262	3.428744	4.926681
"semanticscholar-corpus"					1.705267	3.222092	3.645399
"tree-pretty"					2.037620	4.617317	3.676953
"twitter"					2.126163	4.016070	4.547134
"twitter_api_compact_response"					1.861604	4.088880	3.432709
"twitter_api_response"					2.317381	4.660251	4.629135
"twitter_timeline"					1.405845	4.282831	2.097596
"twitterescaped"					0.926134	4.368591	1.176384
"update-center"					1.768177	3.914900	3.228936
