date	sha	tag	metric	value	subject
2024-08-05	de7ededa5d0c	v2.3.4	contains/census-income	17796.5	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	iterate/census-income	32779.7	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	iterate_many/census-income	8008.1	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	to_array/census-income	7450.0	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	deserialize/census-income	392.8	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	or_successive/weather_sept_85	8368.2	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	and_successive/weather_sept_85	7564.1	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	and_cardinality/weather_sept_85	6723.9	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	fast_or/weather_sept_85	1949.8	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	contains/weather_sept_85	21421.3	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	iterate/weather_sept_85	64835.3	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	iterate_many/weather_sept_85	16391.7	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	to_array/weather_sept_85	17652.8	Merge pull request #443 from RoaringBitmap/issue440
2024-08-05	de7ededa5d0c	v2.3.4	deserialize/weather_sept_85	1288.8	Merge pull request #443 from RoaringBitmap/issue440
2024-09-16	a3dd01adcb73		or_successive/census1881	3084.6	doc: minor documentation update
2024-09-16	a3dd01adcb73		and_successive/census1881	36.9	doc: minor documentation update
2024-09-16	a3dd01adcb73		and_cardinality/census1881	29.7	doc: minor documentation update
2024-09-16	a3dd01adcb73		fast_or/census1881	5115.9	doc: minor documentation update
2024-09-16	a3dd01adcb73		contains/census1881	6445.6	doc: minor documentation update
2024-09-16	a3dd01adcb73		iterate/census1881	3366.6	doc: minor documentation update
2024-09-16	a3dd01adcb73		iterate_many/census1881	472.7	doc: minor documentation update
2024-09-16	a3dd01adcb73		to_array/census1881	877.7	doc: minor documentation update
2024-09-16	a3dd01adcb73		deserialize/census1881	404.5	doc: minor documentation update
2024-09-16	a3dd01adcb73		or_successive/census-income	2231.7	doc: minor documentation update
2024-09-16	a3dd01adcb73		and_successive/census-income	1931.9	doc: minor documentation update
2024-09-16	a3dd01adcb73		and_cardinality/census-income	1487.3	doc: minor documentation update
2024-09-16	a3dd01adcb73		fast_or/census-income	1021.4	doc: minor documentation update
2024-09-16	a3dd01adcb73		contains/census-income	17724.7	doc: minor documentation update
2024-09-16	a3dd01adcb73		iterate/census-income	32846.3	doc: minor documentation update
2024-09-16	a3dd01adcb73		iterate_many/census-income	7991.4	doc: minor documentation update
2024-09-16	a3dd01adcb73		to_array/census-income	7405.5	doc: minor documentation update
2024-09-16	a3dd01adcb73		deserialize/census-income	377.1	doc: minor documentation update
2024-09-16	a3dd01adcb73		or_successive/weather_sept_85	8670.5	doc: minor documentation update
2024-09-16	a3dd01adcb73		and_successive/weather_sept_85	7510.5	doc: minor documentation update
2024-09-16	a3dd01adcb73		and_cardinality/weather_sept_85	6732.0	doc: minor documentation update
2024-09-16	a3dd01adcb73		fast_or/weather_sept_85	1947.5	doc: minor documentation update
2024-09-16	a3dd01adcb73		contains/weather_sept_85	21489.5	doc: minor documentation update
2024-09-16	a3dd01adcb73		iterate/weather_sept_85	65027.6	doc: minor documentation update
2024-09-16	a3dd01adcb73		iterate_many/weather_sept_85	16392.2	doc: minor documentation update
2024-09-16	a3dd01adcb73		to_array/weather_sept_85	15949.7	doc: minor documentation update
2024-09-16	a3dd01adcb73		deserialize/weather_sept_85	1283.2	doc: minor documentation update
2024-09-16	11e18ed04d18		or_successive/census1881	3096.9	trimming ka
2024-09-16	11e18ed04d18		and_successive/census1881	41.3	trimming ka
2024-09-16	11e18ed04d18		and_cardinality/census1881	25.4	trimming ka
2024-09-16	11e18ed04d18		fast_or/census1881	5133.6	trimming ka
2024-09-16	11e18ed04d18		contains/census1881	6444.0	trimming ka
2024-09-16	11e18ed04d18		iterate/census1881	3375.3	trimming ka
2024-09-16	11e18ed04d18		iterate_many/census1881	470.5	trimming ka
2024-09-16	11e18ed04d18		to_array/census1881	854.6	trimming ka
2024-09-16	11e18ed04d18		deserialize/census1881	407.7	trimming ka
2024-09-16	11e18ed04d18		or_successive/census-income	2248.4	trimming ka
