date	sha	tag	metric	value	subject
2024-11-21	1a0a67d9c765		validate_ascii	82.752	Replace while loop with efficient tzcnt for checking error (#592)
2024-11-21	1a0a67d9c765		validate_utf16le	61.400	Replace while loop with efficient tzcnt for checking error (#592)
2024-11-21	1a0a67d9c765		utf8_to_utf16le	6.809	Replace while loop with efficient tzcnt for checking error (#592)
2024-11-21	1a0a67d9c765		utf16le_to_utf8	12.320	Replace while loop with efficient tzcnt for checking error (#592)
2024-11-21	1a0a67d9c765		base64_encode	27.113	Replace while loop with efficient tzcnt for checking error (#592)
2024-11-21	1a0a67d9c765		base64_decode	37.733	Replace while loop with efficient tzcnt for checking error (#592)
2024-11-21	b7e8da212945	v5.6.3	validate_utf8	20.249	release 5.6.3
2024-11-21	b7e8da212945	v5.6.3	validate_ascii	82.751	release 5.6.3
2024-11-21	b7e8da212945	v5.6.3	validate_utf16le	61.399	release 5.6.3
2024-11-21	b7e8da212945	v5.6.3	utf8_to_utf16le	6.823	release 5.6.3
2024-11-21	b7e8da212945	v5.6.3	utf16le_to_utf8	12.359	release 5.6.3
2024-11-21	b7e8da212945	v5.6.3	base64_encode	29.380	release 5.6.3
2024-11-21	b7e8da212945	v5.6.3	base64_decode	35.526	release 5.6.3
2024-12-05	bd4160af8a01		validate_utf8	20.239	update
2024-12-05	bd4160af8a01		validate_ascii	82.766	update
2024-12-05	bd4160af8a01		validate_utf16le	61.322	update
2024-12-05	bd4160af8a01		utf8_to_utf16le	6.821	update
2024-12-05	bd4160af8a01		utf16le_to_utf8	12.325	update
2024-12-05	bd4160af8a01		base64_encode	29.449	update
2024-12-05	bd4160af8a01		base64_decode	37.581	update
2024-12-05	8106b3bbf6fb		validate_utf8	20.235	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-05	8106b3bbf6fb		validate_ascii	82.773	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-05	8106b3bbf6fb		validate_utf16le	61.233	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-05	8106b3bbf6fb		utf8_to_utf16le	6.807	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-05	8106b3bbf6fb		utf16le_to_utf8	12.332	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-05	8106b3bbf6fb		base64_encode	28.916	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-05	8106b3bbf6fb		base64_decode	35.817	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-09	a14ee12a26d2		validate_utf8	20.247	Update README.md
2024-12-09	a14ee12a26d2		validate_ascii	82.739	Update README.md
2024-12-09	a14ee12a26d2		validate_utf16le	61.038	Update README.md
2024-12-09	a14ee12a26d2		utf8_to_utf16le	6.822	Update README.md
2024-12-09	a14ee12a26d2		utf16le_to_utf8	12.311	Update README.md
2024-12-09	a14ee12a26d2		base64_encode	29.289	Update README.md
2024-12-09	a14ee12a26d2		base64_decode	35.549	Update README.md
2024-12-10	80188d4131ba		validate_utf8	20.193	Optimize base64 decode AVX512 kernel for small input sizes (#593)
2024-12-10	80188d4131ba		validate_ascii	82.754	Optimize base64 decode AVX512 kernel for small input sizes (#593)
2024-12-10	80188d4131ba		validate_utf16le	61.430	Optimize base64 decode AVX512 kernel for small input sizes (#593)
2024-12-10	80188d4131ba		utf8_to_utf16le	6.816	Optimize base64 decode AVX512 kernel for small input sizes (#593)
2024-12-10	80188d4131ba		utf16le_to_utf8	12.353	Optimize base64 decode AVX512 kernel for small input sizes (#593)
2024-12-10	80188d4131ba		base64_encode	29.344	Optimize base64 decode AVX512 kernel for small input sizes (#593)
2024-12-10	80188d4131ba		base64_decode	38.534	Optimize base64 decode AVX512 kernel for small input sizes (#593)
2024-12-10	4a4d05c32a01	v5.6.4	validate_utf8	20.244	performance patch
2024-12-10	4a4d05c32a01	v5.6.4	validate_ascii	82.741	performance patch
2024-12-10	4a4d05c32a01	v5.6.4	validate_utf16le	61.323	performance patch
2024-12-10	4a4d05c32a01	v5.6.4	utf8_to_utf16le	6.818	performance patch
2024-12-10	4a4d05c32a01	v5.6.4	utf16le_to_utf8	12.367	performance patch
2024-12-10	4a4d05c32a01	v5.6.4	base64_encode	29.395	performance patch
2024-12-10	4a4d05c32a01	v5.6.4	base64_decode	38.688	performance patch
2024-12-10	11504f5c26a5		validate_utf8	20.216	Update README.md
2024-12-10	11504f5c26a5		validate_ascii	82.621	Update README.md
2024-12-10	11504f5c26a5		validate_utf16le	61.464	Update README.md
2024-12-10	11504f5c26a5		utf8_to_utf16le	6.813	Update README.md
2024-12-10	11504f5c26a5		utf16le_to_utf8	12.305	Update README.md
2024-12-10	11504f5c26a5		base64_encode	29.248	Update README.md
2024-12-10	11504f5c26a5		base64_decode	38.619	Update README.md
2024-12-11	cbebfb32e7f4		validate_utf8	20.191	adding '\f' to the spaces in the tests
2024-12-11	cbebfb32e7f4		validate_ascii	82.758	adding '\f' to the spaces in the tests
2024-12-11	cbebfb32e7f4		validate_utf16le	61.365	adding '\f' to the spaces in the tests
2024-12-11	cbebfb32e7f4		utf8_to_utf16le	6.807	adding '\f' to the spaces in the tests
2024-12-11	cbebfb32e7f4		utf16le_to_utf8	12.289	adding '\f' to the spaces in the tests
2024-12-11	cbebfb32e7f4		base64_encode	29.420	adding '\f' to the spaces in the tests
2024-12-11	cbebfb32e7f4		base64_decode	38.596	adding '\f' to the spaces in the tests
2024-12-11	9fae1b3832af		validate_utf8	20.194	fix
2024-12-11	9fae1b3832af		validate_ascii	82.757	fix
2024-12-11	9fae1b3832af		validate_utf16le	61.444	fix
2024-12-11	9fae1b3832af		utf8_to_utf16le	6.820	fix
2024-12-11	9fae1b3832af		utf16le_to_utf8	12.314	fix
2024-12-11	9fae1b3832af		base64_encode	29.356	fix
2024-12-11	9fae1b3832af		base64_decode	38.732	fix
2024-12-11	4091dc9a3175		validate_utf8	20.200	Update README.md
2024-12-11	4091dc9a3175		validate_ascii	82.725	Update README.md
2024-12-11	4091dc9a3175		validate_utf16le	61.354	Update README.md
2024-12-11	4091dc9a3175		utf8_to_utf16le	6.810	Update README.md
2024-12-11	4091dc9a3175		utf16le_to_utf8	12.355	Update README.md
2024-12-11	4091dc9a3175		base64_encode	29.374	Update README.md
2024-12-11	4091dc9a3175		base64_decode	38.692	Update README.md
2024-12-13	0575d26920b3		validate_utf8	20.260	Adding the base64 decode with garbage option code changes (#601)
2024-12-13	0575d26920b3		validate_ascii	82.740	Adding the base64 decode with garbage option code changes (#601)
2024-12-13	0575d26920b3		validate_utf16le	61.412	Adding the base64 decode with garbage option code changes (#601)
2024-12-13	0575d26920b3		utf8_to_utf16le	6.803	Adding the base64 decode with garbage option code changes (#601)
2024-12-13	0575d26920b3		utf16le_to_utf8	12.338	Adding the base64 decode with garbage option code changes (#601)
2024-12-13	0575d26920b3		base64_encode	29.369	Adding the base64 decode with garbage option code changes (#601)
2024-12-13	0575d26920b3		base64_decode	38.676	Adding the base64 decode with garbage option code changes (#601)
2024-12-14	f5c428c58098		validate_utf8	20.218	Making ignore_garbage as a template variable (#604)
2024-12-14	f5c428c58098		validate_ascii	82.710	Making ignore_garbage as a template variable (#604)
2024-12-14	f5c428c58098		validate_utf16le	61.373	Making ignore_garbage as a template variable (#604)
2024-12-14	f5c428c58098		utf8_to_utf16le	6.828	Making ignore_garbage as a template variable (#604)
2024-12-14	f5c428c58098		utf16le_to_utf8	12.376	Making ignore_garbage as a template variable (#604)
2024-12-14	f5c428c58098		base64_encode	29.451	Making ignore_garbage as a template variable (#604)
2024-12-14	f5c428c58098		base64_decode	38.698	Making ignore_garbage as a template variable (#604)
2024-12-14	58f6f2b13dcf		validate_utf8	20.201	adding instructions.
2024-12-14	58f6f2b13dcf		validate_ascii	82.665	adding instructions.
2024-12-14	58f6f2b13dcf		validate_utf16le	61.395	adding instructions.
2024-12-14	58f6f2b13dcf		utf8_to_utf16le	6.821	adding instructions.
2024-12-14	58f6f2b13dcf		utf16le_to_utf8	12.368	adding instructions.
2024-12-14	58f6f2b13dcf		base64_encode	29.528	adding instructions.
2024-12-14	58f6f2b13dcf		base64_decode	38.662	adding instructions.
2024-12-14	a471e5f59cbd		validate_utf8	20.255	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-14	a471e5f59cbd		validate_ascii	82.758	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-14	a471e5f59cbd		validate_utf16le	60.711	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-14	a471e5f59cbd		utf8_to_utf16le	6.825	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-14	a471e5f59cbd		utf16le_to_utf8	12.349	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-14	a471e5f59cbd		base64_encode	29.340	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-14	a471e5f59cbd		base64_decode	38.634	Merge branch 'master' of github.com:simdutf/simdutf
2024-12-16	629afeb7befc		validate_utf8	20.232	Optimize ignore garbage case by skipping trailing spaces and = checks (#605)
2024-12-16	629afeb7befc		validate_ascii	82.748	Optimize ignore garbage case by skipping trailing spaces and = checks (#605)
2024-12-16	629afeb7befc		validate_utf16le	61.286	Optimize ignore garbage case by skipping trailing spaces and = checks (#605)
2024-12-16	629afeb7befc		utf8_to_utf16le	6.843	Optimize ignore garbage case by skipping trailing spaces and = checks (#605)
2024-12-16	629afeb7befc		utf16le_to_utf8	12.349	Optimize ignore garbage case by skipping trailing spaces and = checks (#605)
2024-12-16	629afeb7befc		base64_encode	29.435	Optimize ignore garbage case by skipping trailing spaces and = checks (#605)
2024-12-16	629afeb7befc		base64_decode	38.690	Optimize ignore garbage case by skipping trailing spaces and = checks (#605)
2024-12-17	8aadb17565fe		validate_utf8	20.206	Optimize base64 tail decoding (#608)
2024-12-17	8aadb17565fe		validate_ascii	82.768	Optimize base64 tail decoding (#608)
2024-12-17	8aadb17565fe		validate_utf16le	61.321	Optimize base64 tail decoding (#608)
2024-12-17	8aadb17565fe		utf8_to_utf16le	6.806	Optimize base64 tail decoding (#608)
2024-12-17	8aadb17565fe		utf16le_to_utf8	12.361	Optimize base64 tail decoding (#608)
2024-12-17	8aadb17565fe		base64_encode	29.344	Optimize base64 tail decoding (#608)
2024-12-17	8aadb17565fe		base64_decode	38.653	Optimize base64 tail decoding (#608)
2024-12-17	9ef856c29303		validate_utf8	20.257	adding guards for LLVM optimization (#609)
2024-12-17	9ef856c29303		validate_ascii	82.764	adding guards for LLVM optimization (#609)
2024-12-17	9ef856c29303		validate_utf16le	61.242	adding guards for LLVM optimization (#609)
2024-12-17	9ef856c29303		utf8_to_utf16le	6.821	adding guards for LLVM optimization (#609)
2024-12-17	9ef856c29303		utf16le_to_utf8	12.359	adding guards for LLVM optimization (#609)
2024-12-17	9ef856c29303		base64_encode	29.227	adding guards for LLVM optimization (#609)
2024-12-17	9ef856c29303		base64_decode	38.693	adding guards for LLVM optimization (#609)
2024-12-17	178c0ea18bcb	v5.7.0	validate_utf8	20.172	bumping to 5.7.0
2024-12-17	178c0ea18bcb	v5.7.0	validate_ascii	82.700	bumping to 5.7.0
2024-12-17	178c0ea18bcb	v5.7.0	validate_utf16le	61.431	bumping to 5.7.0
2024-12-17	178c0ea18bcb	v5.7.0	utf8_to_utf16le	6.800	bumping to 5.7.0
2024-12-17	178c0ea18bcb	v5.7.0	utf16le_to_utf8	12.359	bumping to 5.7.0
2024-12-17	178c0ea18bcb	v5.7.0	base64_encode	29.335	bumping to 5.7.0
2024-12-17	178c0ea18bcb	v5.7.0	base64_decode	38.698	bumping to 5.7.0
2024-12-22	a9d6db83953e		validate_utf8	20.187	add test case for oss fuzz issue 385406635 (#611)
2024-12-22	a9d6db83953e		validate_ascii	82.678	add test case for oss fuzz issue 385406635 (#611)
2024-12-22	a9d6db83953e		validate_utf16le	61.414	add test case for oss fuzz issue 385406635 (#611)
2024-12-22	a9d6db83953e		utf8_to_utf16le	6.843	add test case for oss fuzz issue 385406635 (#611)
2024-12-22	a9d6db83953e		utf16le_to_utf8	12.359	add test case for oss fuzz issue 385406635 (#611)
2024-12-22	a9d6db83953e		base64_encode	29.442	add test case for oss fuzz issue 385406635 (#611)
2024-12-22	a9d6db83953e		base64_decode	38.739	add test case for oss fuzz issue 385406635 (#611)
2024-12-22	4e721231df51		validate_utf8	20.154	fixing issue with utf-8 to latin1 transcoding for some kernels (#612)
2024-12-22	4e721231df51		validate_ascii	82.718	fixing issue with utf-8 to latin1 transcoding for some kernels (#612)
2024-12-22	4e721231df51		validate_utf16le	60.634	fixing issue with utf-8 to latin1 transcoding for some kernels (#612)
2024-12-22	4e721231df51		utf8_to_utf16le	6.814	fixing issue with utf-8 to latin1 transcoding for some kernels (#612)
2024-12-22	4e721231df51		utf16le_to_utf8	12.341	fixing issue with utf-8 to latin1 transcoding for some kernels (#612)
2024-12-22	4e721231df51		base64_encode	29.293	fixing issue with utf-8 to latin1 transcoding for some kernels (#612)
2024-12-22	4e721231df51		base64_decode	38.622	fixing issue with utf-8 to latin1 transcoding for some kernels (#612)
2024-12-23	6e15ea7646d3	v5.7.1	validate_utf8	20.267	release candidate 5.7.1 (#613)
2024-12-23	6e15ea7646d3	v5.7.1	validate_ascii	82.757	release candidate 5.7.1 (#613)
2024-12-23	6e15ea7646d3	v5.7.1	validate_utf16le	61.300	release candidate 5.7.1 (#613)
2024-12-23	6e15ea7646d3	v5.7.1	utf8_to_utf16le	6.802	release candidate 5.7.1 (#613)
2024-12-23	6e15ea7646d3	v5.7.1	utf16le_to_utf8	12.399	release candidate 5.7.1 (#613)
2024-12-23	6e15ea7646d3	v5.7.1	base64_encode	29.314	release candidate 5.7.1 (#613)
2024-12-23	6e15ea7646d3	v5.7.1	base64_decode	38.629	release candidate 5.7.1 (#613)
2024-12-24	7b008644d7bf		validate_utf8	20.225	adding stack-protector-strong tests (#614)
2024-12-24	7b008644d7bf		validate_ascii	82.713	adding stack-protector-strong tests (#614)
2024-12-24	7b008644d7bf		validate_utf16le	61.231	adding stack-protector-strong tests (#614)
2024-12-24	7b008644d7bf		utf8_to_utf16le	6.827	adding stack-protector-strong tests (#614)
2024-12-24	7b008644d7bf		utf16le_to_utf8	12.293	adding stack-protector-strong tests (#614)
2024-12-24	7b008644d7bf		base64_encode	29.287	adding stack-protector-strong tests (#614)
2024-12-24	7b008644d7bf		base64_decode	38.663	adding stack-protector-strong tests (#614)
2024-12-26	7caee96f1dfc		validate_utf8	20.253	avoids some unnecessary casts (#617)
2024-12-26	7caee96f1dfc		validate_ascii	82.756	avoids some unnecessary casts (#617)
2024-12-26	7caee96f1dfc		validate_utf16le	61.262	avoids some unnecessary casts (#617)
2024-12-26	7caee96f1dfc		utf8_to_utf16le	6.834	avoids some unnecessary casts (#617)
2024-12-26	7caee96f1dfc		utf16le_to_utf8	12.339	avoids some unnecessary casts (#617)
2024-12-26	7caee96f1dfc		base64_encode	29.281	avoids some unnecessary casts (#617)
2024-12-26	7caee96f1dfc		base64_decode	38.689	avoids some unnecessary casts (#617)
2024-12-26	5c8c50a5720f		validate_utf8	20.232	Fixing icelake base64 decode behavior to be similar to other routines (#618)
2024-12-26	5c8c50a5720f		validate_ascii	82.760	Fixing icelake base64 decode behavior to be similar to other routines (#618)
2024-12-26	5c8c50a5720f		validate_utf16le	61.308	Fixing icelake base64 decode behavior to be similar to other routines (#618)
2024-12-26	5c8c50a5720f		utf8_to_utf16le	6.820	Fixing icelake base64 decode behavior to be similar to other routines (#618)
2024-12-26	5c8c50a5720f		utf16le_to_utf8	12.386	Fixing icelake base64 decode behavior to be similar to other routines (#618)
2024-12-26	5c8c50a5720f		base64_encode	29.343	Fixing icelake base64 decode behavior to be similar to other routines (#618)
2024-12-26	5c8c50a5720f		base64_decode	38.665	Fixing icelake base64 decode behavior to be similar to other routines (#618)
2024-12-26	8ed171dc4c3e		validate_utf8	20.232	fix some compiler warnings (#616)
2024-12-26	8ed171dc4c3e		validate_ascii	82.710	fix some compiler warnings (#616)
2024-12-26	8ed171dc4c3e		validate_utf16le	61.428	fix some compiler warnings (#616)
2024-12-26	8ed171dc4c3e		utf8_to_utf16le	6.806	fix some compiler warnings (#616)
2024-12-26	8ed171dc4c3e		utf16le_to_utf8	12.386	fix some compiler warnings (#616)
2024-12-26	8ed171dc4c3e		base64_encode	29.299	fix some compiler warnings (#616)
2024-12-26	8ed171dc4c3e		base64_decode	38.646	fix some compiler warnings (#616)
2024-12-26	112d7b6dd641	v5.7.2	validate_utf8	20.256	patch release
2024-12-26	112d7b6dd641	v5.7.2	validate_ascii	82.756	patch release
2024-12-26	112d7b6dd641	v5.7.2	validate_utf16le	61.412	patch release
2024-12-26	112d7b6dd641	v5.7.2	utf8_to_utf16le	6.814	patch release
2024-12-26	112d7b6dd641	v5.7.2	utf16le_to_utf8	12.335	patch release
2024-12-26	112d7b6dd641	v5.7.2	base64_encode	29.249	patch release
2024-12-26	112d7b6dd641	v5.7.2	base64_decode	38.437	patch release
2024-12-27	6691b51f1dbf		validate_utf8	20.209	fix illegal names using double underscores (#621)
2024-12-27	6691b51f1dbf		validate_ascii	82.742	fix illegal names using double underscores (#621)
2024-12-27	6691b51f1dbf		validate_utf16le	61.434	fix illegal names using double underscores (#621)
2024-12-27	6691b51f1dbf		utf8_to_utf16le	6.803	fix illegal names using double underscores (#621)
2024-12-27	6691b51f1dbf		utf16le_to_utf8	12.379	fix illegal names using double underscores (#621)
2024-12-27	6691b51f1dbf		base64_encode	29.411	fix illegal names using double underscores (#621)
2024-12-27	6691b51f1dbf		base64_decode	38.650	fix illegal names using double underscores (#621)
2024-12-28	65a1448cb09b		validate_utf8	20.201	Optimize icelake validate_utf32 for small inputs using masked AVX512 instructions (#622)
2024-12-28	65a1448cb09b		validate_ascii	82.747	Optimize icelake validate_utf32 for small inputs using masked AVX512 instructions (#622)
2024-12-28	65a1448cb09b		validate_utf16le	61.400	Optimize icelake validate_utf32 for small inputs using masked AVX512 instructions (#622)
2024-12-28	65a1448cb09b		utf8_to_utf16le	6.783	Optimize icelake validate_utf32 for small inputs using masked AVX512 instructions (#622)
2024-12-28	65a1448cb09b		utf16le_to_utf8	12.352	Optimize icelake validate_utf32 for small inputs using masked AVX512 instructions (#622)
2024-12-28	65a1448cb09b		base64_encode	29.408	Optimize icelake validate_utf32 for small inputs using masked AVX512 instructions (#622)
2024-12-28	65a1448cb09b		base64_decode	38.699	Optimize icelake validate_utf32 for small inputs using masked AVX512 instructions (#622)
2024-12-28	99d357a23907		validate_utf8	20.216	Making the return value consistent for inputs with/without spaces (#620)
2024-12-28	99d357a23907		validate_ascii	82.748	Making the return value consistent for inputs with/without spaces (#620)
2024-12-28	99d357a23907		validate_utf16le	61.343	Making the return value consistent for inputs with/without spaces (#620)
2024-12-28	99d357a23907		utf8_to_utf16le	6.798	Making the return value consistent for inputs with/without spaces (#620)
2024-12-28	99d357a23907		utf16le_to_utf8	12.392	Making the return value consistent for inputs with/without spaces (#620)
2024-12-28	99d357a23907		base64_encode	29.401	Making the return value consistent for inputs with/without spaces (#620)
2024-12-28	99d357a23907		base64_decode	38.711	Making the return value consistent for inputs with/without spaces (#620)
2024-12-29	f235e7bd70d1		validate_utf8	20.196	removing some unnecessary casts (#624)
2024-12-29	f235e7bd70d1		validate_ascii	73.739	removing some unnecessary casts (#624)
2024-12-29	f235e7bd70d1		validate_utf16le	61.386	removing some unnecessary casts (#624)
2024-12-29	f235e7bd70d1		utf8_to_utf16le	6.773	removing some unnecessary casts (#624)
2024-12-29	f235e7bd70d1		utf16le_to_utf8	12.371	removing some unnecessary casts (#624)
2024-12-29	f235e7bd70d1		base64_encode	29.544	removing some unnecessary casts (#624)
2024-12-29	f235e7bd70d1		base64_decode	38.702	removing some unnecessary casts (#624)
2024-12-30	a6739851f226		validate_utf8	20.205	Fix minor issues (#625)
2024-12-30	a6739851f226		validate_ascii	82.752	Fix minor issues (#625)
2024-12-30	a6739851f226		validate_utf16le	61.411	Fix minor issues (#625)
2024-12-30	a6739851f226		utf8_to_utf16le	6.805	Fix minor issues (#625)
2024-12-30	a6739851f226		utf16le_to_utf8	12.351	Fix minor issues (#625)
2024-12-30	a6739851f226		base64_encode	29.334	Fix minor issues (#625)
2024-12-30	a6739851f226		base64_decode	38.608	Fix minor issues (#625)
2024-12-30	51742fd2ecbe		validate_utf8	20.198	Replace extract and add sequence with _mm512_reduce_add_epi64 for better codegen (#623)
2024-12-30	51742fd2ecbe		validate_ascii	82.757	Replace extract and add sequence with _mm512_reduce_add_epi64 for better codegen (#623)
2024-12-30	51742fd2ecbe		validate_utf16le	61.373	Replace extract and add sequence with _mm512_reduce_add_epi64 for better codegen (#623)
2024-12-30	51742fd2ecbe		utf8_to_utf16le	6.784	Replace extract and add sequence with _mm512_reduce_add_epi64 for better codegen (#623)
2024-12-30	51742fd2ecbe		utf16le_to_utf8	12.375	Replace extract and add sequence with _mm512_reduce_add_epi64 for better codegen (#623)
2024-12-30	51742fd2ecbe		base64_encode	29.378	Replace extract and add sequence with _mm512_reduce_add_epi64 for better codegen (#623)
2024-12-30	51742fd2ecbe		base64_decode	38.732	Replace extract and add sequence with _mm512_reduce_add_epi64 for better codegen (#623)
2024-12-31	b0239a8dcfa5		validate_utf8	20.237	Optimize AVX512 detect_encodings implementation using single pass (#626)
2024-12-31	b0239a8dcfa5		validate_ascii	82.651	Optimize AVX512 detect_encodings implementation using single pass (#626)
2024-12-31	b0239a8dcfa5		validate_utf16le	60.968	Optimize AVX512 detect_encodings implementation using single pass (#626)
2024-12-31	b0239a8dcfa5		utf8_to_utf16le	6.817	Optimize AVX512 detect_encodings implementation using single pass (#626)
2024-12-31	b0239a8dcfa5		utf16le_to_utf8	12.328	Optimize AVX512 detect_encodings implementation using single pass (#626)
2024-12-31	b0239a8dcfa5		base64_encode	29.367	Optimize AVX512 detect_encodings implementation using single pass (#626)
2024-12-31	b0239a8dcfa5		base64_decode	38.697	Optimize AVX512 detect_encodings implementation using single pass (#626)
2025-01-01	74a93c794c4f		validate_utf8	20.245	Optimize detect_encodings for haswell and westmere (#627)
2025-01-01	74a93c794c4f		validate_ascii	82.753	Optimize detect_encodings for haswell and westmere (#627)
2025-01-01	74a93c794c4f		validate_utf16le	61.008	Optimize detect_encodings for haswell and westmere (#627)
2025-01-01	74a93c794c4f		utf8_to_utf16le	6.851	Optimize detect_encodings for haswell and westmere (#627)
2025-01-01	74a93c794c4f		utf16le_to_utf8	12.330	Optimize detect_encodings for haswell and westmere (#627)
2025-01-01	74a93c794c4f		base64_encode	29.305	Optimize detect_encodings for haswell and westmere (#627)
2025-01-01	74a93c794c4f		base64_decode	38.627	Optimize detect_encodings for haswell and westmere (#627)
2025-01-01	a7c891df22e1		validate_utf8	20.236	README: Fixed typo in method name (#628)
2025-01-01	a7c891df22e1		validate_ascii	82.774	README: Fixed typo in method name (#628)
2025-01-01	a7c891df22e1		validate_utf16le	61.320	README: Fixed typo in method name (#628)
2025-01-01	a7c891df22e1		utf8_to_utf16le	6.818	README: Fixed typo in method name (#628)
2025-01-01	a7c891df22e1		utf16le_to_utf8	12.370	README: Fixed typo in method name (#628)
2025-01-01	a7c891df22e1		base64_encode	29.380	README: Fixed typo in method name (#628)
2025-01-01	a7c891df22e1		base64_decode	38.757	README: Fixed typo in method name (#628)
2025-01-03	380e867727d2		validate_utf8	20.260	remove special handling of oss-fuzz aarch64
2025-01-03	380e867727d2		validate_ascii	82.648	remove special handling of oss-fuzz aarch64
2025-01-03	380e867727d2		validate_utf16le	60.748	remove special handling of oss-fuzz aarch64
2025-01-03	380e867727d2		utf8_to_utf16le	6.839	remove special handling of oss-fuzz aarch64
2025-01-03	380e867727d2		utf16le_to_utf8	12.290	remove special handling of oss-fuzz aarch64
2025-01-03	380e867727d2		base64_encode	29.360	remove special handling of oss-fuzz aarch64
2025-01-03	380e867727d2		base64_decode	38.724	remove special handling of oss-fuzz aarch64
2025-01-03	01289f479ef6		validate_utf8	20.225	work around fuzzer build failure on libstdc++ 12
2025-01-03	01289f479ef6		validate_ascii	80.878	work around fuzzer build failure on libstdc++ 12
2025-01-03	01289f479ef6		validate_utf16le	60.918	work around fuzzer build failure on libstdc++ 12
2025-01-03	01289f479ef6		utf8_to_utf16le	6.824	work around fuzzer build failure on libstdc++ 12
2025-01-03	01289f479ef6		utf16le_to_utf8	12.368	work around fuzzer build failure on libstdc++ 12
2025-01-03	01289f479ef6		base64_encode	29.344	work around fuzzer build failure on libstdc++ 12
2025-01-03	01289f479ef6		base64_decode	38.785	work around fuzzer build failure on libstdc++ 12
2025-01-03	20b9919f89b9		validate_utf8	20.243	use /bin/sh, not /bin/bash
2025-01-03	20b9919f89b9		validate_ascii	82.671	use /bin/sh, not /bin/bash
2025-01-03	20b9919f89b9		validate_utf16le	60.995	use /bin/sh, not /bin/bash
2025-01-03	20b9919f89b9		utf8_to_utf16le	6.864	use /bin/sh, not /bin/bash
2025-01-03	20b9919f89b9		utf16le_to_utf8	12.317	use /bin/sh, not /bin/bash
2025-01-03	20b9919f89b9		base64_encode	29.394	use /bin/sh, not /bin/bash
2025-01-03	20b9919f89b9		base64_decode	38.632	use /bin/sh, not /bin/bash
2025-01-03	d4494ae011a3		validate_utf8	20.237	add script for continuous fuzzing
2025-01-03	d4494ae011a3		validate_ascii	82.685	add script for continuous fuzzing
2025-01-03	d4494ae011a3		validate_utf16le	61.194	add script for continuous fuzzing
2025-01-03	d4494ae011a3		utf8_to_utf16le	6.866	add script for continuous fuzzing
2025-01-03	d4494ae011a3		utf16le_to_utf8	12.322	add script for continuous fuzzing
2025-01-03	d4494ae011a3		base64_encode	29.360	add script for continuous fuzzing
2025-01-03	d4494ae011a3		base64_decode	38.677	add script for continuous fuzzing
2025-01-03	fcb0c214e36f		validate_utf8	20.257	fix with random fuzzers for alignment issues (#630)
2025-01-03	fcb0c214e36f		validate_ascii	82.754	fix with random fuzzers for alignment issues (#630)
2025-01-03	fcb0c214e36f		validate_utf16le	60.925	fix with random fuzzers for alignment issues (#630)
2025-01-03	fcb0c214e36f		utf8_to_utf16le	6.828	fix with random fuzzers for alignment issues (#630)
2025-01-03	fcb0c214e36f		utf16le_to_utf8	12.319	fix with random fuzzers for alignment issues (#630)
2025-01-03	fcb0c214e36f		base64_encode	29.366	fix with random fuzzers for alignment issues (#630)
2025-01-03	fcb0c214e36f		base64_decode	38.724	fix with random fuzzers for alignment issues (#630)
2025-01-03	a20a6b6649ec		validate_utf8	20.235	adding margin
2025-01-03	a20a6b6649ec		validate_ascii	82.750	adding margin
2025-01-03	a20a6b6649ec		validate_utf16le	60.510	adding margin
2025-01-03	a20a6b6649ec		utf8_to_utf16le	6.848	adding margin
2025-01-03	a20a6b6649ec		utf16le_to_utf8	12.337	adding margin
2025-01-03	a20a6b6649ec		base64_encode	29.358	adding margin
2025-01-03	a20a6b6649ec		base64_decode	38.706	adding margin
2025-01-04	69b4b51b86f6		validate_utf8	20.217	add test case for out of bounds read on arm64 convert_utf8_to_utf16be_with_errors (#631)
2025-01-04	69b4b51b86f6		validate_ascii	82.580	add test case for out of bounds read on arm64 convert_utf8_to_utf16be_with_errors (#631)
2025-01-04	69b4b51b86f6		validate_utf16le	60.743	add test case for out of bounds read on arm64 convert_utf8_to_utf16be_with_errors (#631)
2025-01-04	69b4b51b86f6		utf8_to_utf16le	6.866	add test case for out of bounds read on arm64 convert_utf8_to_utf16be_with_errors (#631)
2025-01-04	69b4b51b86f6		utf16le_to_utf8	12.334	add test case for out of bounds read on arm64 convert_utf8_to_utf16be_with_errors (#631)
2025-01-04	69b4b51b86f6		base64_encode	29.363	add test case for out of bounds read on arm64 convert_utf8_to_utf16be_with_errors (#631)
2025-01-04	69b4b51b86f6		base64_decode	38.784	add test case for out of bounds read on arm64 convert_utf8_to_utf16be_with_errors (#631)
