"apache_builds"					2.987606	6.407320	5.614496
"canada"					1.041083	5.327919	1.297197
"citm_catalog"					3.284876	6.608171	6.543604
"github_events"					3.261819	6.732686	6.361789
"google_maps_api_compact_response"					1.344565	3.913850	2.054261
"google_maps_api_response"					2.603171	6.207372	4.495694
"gsoc-2018"					3.583195	6.934108	7.445878
"instruments"					2.722338	5.881854	5.075460
"marine_ik"					1.097135	4.184214	1.490675
"mesh"					0.999779	4.351678	1.301525
"mesh.pretty"					1.701230	5.920484	2.390958
"numbers"					1.180861	5.393741	1.514568
"random"					1.783241	3.703610	3.446717
"repeat"					2.673887	4.389641	6.869933
"semanticscholar-corpus"					2.419857	4.918212	4.792671
"tree-pretty"					2.860596	6.284052	5.266880
"twitter"					2.915932	5.622162	6.066660
"twitter_api_compact_response"					2.463325	5.381944	4.575386
"twitter_api_response"					3.071486	6.207977	6.103641
"twitter_timeline"					1.785222	5.714112	2.597995
"twitterescaped"					1.115776	5.999531	1.372108
"update-center"					2.432559	5.638336	4.288962
