"apache_builds"					2.986905	6.475122	5.553010
"canada"					1.006539	4.850818	1.272575
"citm_catalog"					3.311376	6.811950	6.460243
"github_events"					3.280383	6.940750	6.236308
"google_maps_api_compact_response"					1.300595	3.608921	2.045368
"google_maps_api_response"					2.572386	6.061774	4.487964
"gsoc-2018"					3.804588	7.695403	7.541006
"instruments"					2.616812	5.793852	4.781399
"marine_ik"					1.093416	3.835913	1.533921
"mesh"					0.990489	4.100606	1.307340
"mesh.pretty"					1.676836	5.684524	2.381277
"numbers"					1.181177	5.623254	1.497437
"random"					1.868938	4.258296	3.335529
"repeat"					2.763017	4.838517	6.489143
"semanticscholar-corpus"					2.316942	4.569376	4.728093
"tree-pretty"					2.702432	5.950749	4.969226
"twitter"					2.910355	5.758215	5.890504
"twitter_api_compact_response"					2.406832	5.322240	4.413053
"twitter_api_response"					3.006110	6.140499	5.907436
"twitter_timeline"					1.753134	5.553320	2.570481
"twitterescaped"					1.096188	6.097621	1.338057
"update-center"					2.492359	5.795161	4.386780
