"apache_builds"					3.130534	7.081850	5.620446
"canada"					1.056086	5.707446	1.297035
"citm_catalog"					3.418527	7.175993	6.532196
"github_events"					3.424575	7.484716	6.330871
"google_maps_api_compact_response"					1.343494	3.943907	2.049983
"google_maps_api_response"					2.636566	6.433818	4.486421
"gsoc-2018"					3.804253	7.844181	7.404576
"instruments"					2.791381	6.206405	5.082249
"marine_ik"					1.109274	4.325268	1.495993
"mesh"					1.005418	4.408628	1.304716
"mesh.pretty"					1.767398	6.765458	2.403190
"numbers"					1.198490	5.746373	1.519997
"random"					1.917980	4.342518	3.439819
"repeat"					2.805336	4.767422	6.853349
"semanticscholar-corpus"					2.542048	5.436999	4.812477
"tree-pretty"					2.932700	6.646663	5.282984
"twitter"					3.041408	6.114710	6.060023
"twitter_api_compact_response"					2.557756	5.847359	4.579545
"twitter_api_response"					3.176385	6.698726	6.081738
"twitter_timeline"					1.826687	6.189799	2.598634
"twitterescaped"					1.135478	6.591517	1.372869
"update-center"					2.509982	6.161770	4.241266
