"apache_builds"					2.764864	5.501643	5.571241
"canada"					0.991947	4.525017	1.273080
"citm_catalog"					3.042979	5.758153	6.464716
"github_events"					3.020264	5.832020	6.271738
"google_maps_api_compact_response"					1.278355	3.430729	2.042185
"google_maps_api_response"					2.450202	5.428869	4.482569
"gsoc-2018"					3.400295	6.259322	7.521049
"instruments"					2.515710	5.301749	4.795551
"marine_ik"					1.075653	3.645526	1.531527
"mesh"					0.976082	3.870745	1.307498
"mesh.pretty"					1.631665	5.259614	2.375321
"numbers"					1.155440	5.097243	1.498363
"random"					1.730562	3.607094	3.331219
"repeat"					2.522995	4.101120	6.571759
"semanticscholar-corpus"					2.177237	4.043610	4.717117
"tree-pretty"					2.572662	5.351711	4.963516
"twitter"					2.710993	5.028867	5.892042
"twitter_api_compact_response"					2.280444	4.752358	4.407262
"twitter_api_response"					2.820451	5.391658	5.935019
"twitter_timeline"					1.687026	4.940110	2.565640
"twitterescaped"					1.069841	5.321902	1.340088
"update-center"					2.352169	5.088256	4.381553
