"apache_builds"					3.008723	6.577519	5.560045
"canada"					1.011907	4.968078	1.273030
"citm_catalog"					3.347509	6.962258	6.456427
"github_events"					3.303510	7.014755	6.259683
"google_maps_api_compact_response"					1.301454	3.606718	2.037606
"google_maps_api_response"					2.580779	6.137315	4.469521
"gsoc-2018"					3.691061	7.336731	7.463596
"instruments"					2.641690	5.901387	4.792110
"marine_ik"					1.096013	3.881320	1.531546
"mesh"					0.992467	4.132243	1.308901
"mesh.pretty"					1.697568	5.995465	2.376494
"numbers"					1.186807	5.709005	1.502863
"random"					1.876343	4.299216	3.335616
"repeat"					2.781970	4.855066	6.560370
"semanticscholar-corpus"					2.225548	4.565225	4.393774
"tree-pretty"					2.723733	6.039147	4.982122
"twitter"					2.925739	5.827289	5.890888
"twitter_api_compact_response"					2.415488	5.384821	4.405334
"twitter_api_response"					3.024589	6.223174	5.914308
"twitter_timeline"					1.756780	5.635575	2.557251
"twitterescaped"					1.098685	6.113596	1.340410
"update-center"					2.506773	5.877312	4.374004
