"apache_builds"					3.017354	6.580580	5.590574
"canada"					1.011365	4.964024	1.273462
"citm_catalog"					3.348742	6.959537	6.469026
"github_events"					3.300497	7.045868	6.249472
"google_maps_api_compact_response"					1.305338	3.628879	2.046431
"google_maps_api_response"					2.581290	6.137315	4.478723
"gsoc-2018"					3.719718	7.437740	7.486465
"instruments"					2.645147	5.904392	4.796073
"marine_ik"					1.099970	3.894793	1.538937
"mesh"					0.993926	4.160277	1.309372
"mesh.pretty"					1.740320	6.438570	2.386638
"numbers"					1.190440	5.731455	1.504882
"random"					1.875447	4.286544	3.336968
"repeat"					2.764362	4.852991	6.448609
"semanticscholar-corpus"					2.239328	4.570530	4.418262
"tree-pretty"					2.721802	6.046544	4.974950
"twitter"					2.930926	5.842655	5.890064
"twitter_api_compact_response"					2.417807	5.379071	4.416922
"twitter_api_response"					3.028191	6.223174	5.925796
"twitter_timeline"					1.761249	5.644614	2.562527
"twitterescaped"					1.099776	6.143447	1.340813
"update-center"					2.486641	5.815007	4.353149
