"apache_builds"					3.017855	6.580920	5.584196
"canada"					1.012406	4.968977	1.273818
"citm_catalog"					3.345855	6.963353	6.453749
"github_events"					3.291490	7.009471	6.230342
"google_maps_api_compact_response"					1.303177	3.615549	2.046431
"google_maps_api_response"					2.581800	6.140202	4.461880
"gsoc-2018"					3.721270	7.430019	7.489784
"instruments"					2.638274	5.902968	4.776528
"marine_ik"					1.096948	3.887526	1.533620
"mesh"					0.991789	4.131983	1.309353
"mesh.pretty"					1.699172	5.984706	2.375621
"numbers"					1.187239	5.706835	1.501210
"random"					1.875578	4.296140	3.334723
"repeat"					2.777886	4.838517	6.560370
"semanticscholar-corpus"					2.224612	4.558002	4.366538
"tree-pretty"					2.720302	6.045486	4.969941
"twitter"					2.931825	5.838009	5.892757
"twitter_api_compact_response"					2.415488	5.373333	4.405334
"twitter_api_response"					3.031200	6.223174	5.930404
"twitter_timeline"					1.757950	5.640844	2.557561
"twitterescaped"					1.097673	6.106626	1.340145
"update-center"					2.527533	5.876276	4.445669
