"apache_builds"					3.012141	6.494948	5.640622
"canada"					1.039796	5.281616	1.298704
"citm_catalog"					3.319765	6.761444	6.531578
"github_events"					3.314606	6.957804	6.354961
"google_maps_api_compact_response"					1.329282	3.789541	2.059275
"google_maps_api_response"					2.586149	6.094326	4.506561
"gsoc-2018"					3.686588	7.446528	7.315458
"instruments"					2.703002	5.799800	5.076161
"marine_ik"					1.094151	4.122358	1.490760
"mesh"					0.990927	4.190101	1.301508
"mesh.pretty"					1.736255	6.309892	2.400012
"numbers"					1.182712	5.418465	1.516848
"random"					1.902149	4.262278	3.438544
"repeat"					2.812283	4.783488	6.857488
"semanticscholar-corpus"					2.372945	5.203333	4.369478
"tree-pretty"					2.828055	6.128037	5.269289
"twitter"					2.983277	5.866808	6.075940
"twitter_api_compact_response"					2.482138	5.493457	4.548533
"twitter_api_response"					3.077684	6.243553	6.089022
"twitter_timeline"					1.781081	5.733505	2.592413
"twitterescaped"					1.123713	6.198631	1.372694
"update-center"					2.435926	5.726201	4.249717
