"apache_builds"					2.761086	5.508071	5.557132
"canada"					0.991856	4.521935	1.273350
"citm_catalog"					3.041618	5.761668	6.456162
"github_events"					3.019284	5.838817	6.265102
"google_maps_api_compact_response"					1.278632	3.431726	2.043952
"google_maps_api_response"					2.452043	5.420976	4.487193
"gsoc-2018"					3.387423	6.235560	7.461605
"instruments"					2.514935	5.301239	4.793674
"marine_ik"					1.074870	3.638582	1.531772
"mesh"					0.974771	3.860461	1.306283
"mesh.pretty"					1.634368	5.261053	2.379000
"numbers"					1.162995	5.112693	1.508132
"random"					1.731208	3.607910	3.330676
"repeat"					2.522434	4.105568	6.560370
"semanticscholar-corpus"					2.098237	4.038925	4.380103
"tree-pretty"					2.573237	5.350054	4.965656
"twitter"					2.710376	5.028666	5.895178
"twitter_api_compact_response"					2.280960	4.765847	4.414987
"twitter_api_response"					2.811613	5.391658	5.909725
"twitter_timeline"					1.686554	4.936645	2.565640
"twitterescaped"					1.069921	5.323414	1.339740
"update-center"					2.347199	5.092679	4.366196
