"apache_builds"					2.899995	5.992796	5.660692
"canada"					1.033542	5.109998	1.297959
"citm_catalog"					3.256178	6.457103	6.587052
"github_events"					3.253509	6.700134	6.349386
"google_maps_api_compact_response"					1.283216	3.366201	2.084716
"google_maps_api_response"					2.591541	5.996324	4.578495
"gsoc-2018"					3.720937	7.476424	7.423902
"instruments"					2.675986	5.655408	5.098477
"marine_ik"					1.078320	3.836727	1.501107
"mesh"					0.975391	3.910342	1.302002
"mesh.pretty"					1.691898	5.795938	2.394369
"numbers"					1.212144	5.425123	1.566598
"random"					1.856364	4.015512	3.459494
"repeat"					2.836872	4.873820	6.832732
"semanticscholar-corpus"					2.376326	5.138009	4.444293
"tree-pretty"					2.786774	5.916110	5.291884
"twitter"					2.943344	5.693633	6.109268
"twitter_api_compact_response"					2.435340	5.222913	4.581628
"twitter_api_response"					3.058552	6.125703	6.185320
"twitter_timeline"					1.746970	5.342568	2.611812
"twitterescaped"					1.109225	5.768110	1.374647
"update-center"					2.404627	5.490171	4.291931
