"apache_builds"					3.048138	6.589779	5.702796
"canada"					1.045862	5.419662	1.298818
"citm_catalog"					3.425361	7.124224	6.606022
"github_events"					3.389291	7.330557	6.338264
"google_maps_api_compact_response"					1.311133	3.581565	2.079211
"google_maps_api_response"					2.672742	6.488193	4.567279
"gsoc-2018"					3.837368	8.014390	7.411073
"instruments"					2.762821	6.057289	5.099421
"marine_ik"					1.092480	4.055193	1.496875
"mesh"					0.990134	4.175184	1.300694
"mesh.pretty"					1.718476	6.121530	2.393258
"numbers"					1.199994	5.729705	1.519612
"random"					1.903887	4.239059	3.462450
"repeat"					2.814374	4.791561	6.869933
"semanticscholar-corpus"					2.457087	5.388755	4.546376
"tree-pretty"					2.887125	6.393340	5.297562
"twitter"					3.025048	6.013970	6.094058
"twitter_api_compact_response"					2.508715	5.581717	4.575386
"twitter_api_response"					3.165836	6.557610	6.167812
"twitter_timeline"					1.788019	5.754599	2.608102
"twitterescaped"					1.127014	6.273234	1.375555
"update-center"					2.475775	5.913293	4.278945
