"apache_builds"					3.155918	7.088555	5.701008
"canada"					1.056242	5.704091	1.299822
"citm_catalog"					3.435130	7.194915	6.589037
"github_events"					3.432155	7.479559	6.360547
"google_maps_api_compact_response"					1.360203	3.950502	2.078480
"google_maps_api_response"					2.672469	6.494650	4.553733
"gsoc-2018"					3.796012	7.844162	7.370187
"instruments"					2.794283	6.208154	5.092468
"marine_ik"					1.113207	4.316563	1.503593
"mesh"					1.005381	4.408118	1.305083
"mesh.pretty"					1.764951	6.729207	2.398378
"numbers"					1.198097	5.755626	1.518429
"random"					1.926077	4.345808	3.467601
"repeat"					2.801875	4.783488	6.849216
"semanticscholar-corpus"					2.427374	5.436507	4.409535
"tree-pretty"					2.938186	6.644107	5.277337
"twitter"					3.050650	6.115420	6.097176
"twitter_api_compact_response"					2.557107	5.840580	4.577465
"twitter_api_response"					3.188336	6.684049	6.118331
"twitter_timeline"					1.833825	6.188892	2.610198
"twitterescaped"					1.137058	6.588197	1.375484
"update-center"					2.527006	6.183781	4.278362
