"apache_builds"					2.992593	6.406997	5.627155
"canada"					1.041480	5.318553	1.297697
"citm_catalog"					3.277862	6.601730	6.529455
"github_events"					3.257089	6.729903	6.348148
"google_maps_api_compact_response"					1.346250	3.912554	2.059275
"google_maps_api_response"					2.605510	6.188241	4.508117
"gsoc-2018"					3.572347	6.924672	7.416672
"instruments"					2.712518	5.856372	5.077916
"marine_ik"					1.098796	4.179197	1.492577
"mesh"					1.001042	4.346842	1.301728
"mesh.pretty"					1.703146	5.915821	2.394013
"numbers"					1.185467	5.386194	1.522679
"random"					1.785199	3.721349	3.436901
"repeat"					2.669488	4.389641	6.845087
"semanticscholar-corpus"					2.335468	4.906387	4.471293
"tree-pretty"					2.860359	6.287482	5.271701
"twitter"					2.922828	5.639081	6.085953
"twitter_api_compact_response"					2.466340	5.376201	4.589977
"twitter_api_response"					3.069014	6.202928	6.110978
"twitter_timeline"					1.783338	5.707162	2.596078
"twitterescaped"					1.117621	5.999723	1.373784
"update-center"					2.431028	5.613286	4.292138
