"apache_builds"					3.123696	7.082244	5.605347
"canada"					1.056835	5.709791	1.299327
"citm_catalog"					3.434946	7.185307	6.596788
"github_events"					3.425836	7.482996	6.336414
"google_maps_api_compact_response"					1.352726	3.950502	2.062511
"google_maps_api_response"					2.661026	6.433818	4.554528
"gsoc-2018"					3.796255	7.851084	7.383891
"instruments"					2.791451	6.199769	5.092821
"marine_ik"					1.113386	4.325732	1.502020
"mesh"					1.004402	4.415408	1.306585
"mesh.pretty"					1.769891	6.753003	2.404370
"numbers"					1.199677	5.762696	1.518874
"random"					1.913357	4.289354	3.458439
"repeat"					2.811587	4.775442	6.886598
"semanticscholar-corpus"					2.475762	5.437783	4.572150
"tree-pretty"					2.931456	6.651781	5.269289
"twitter"					3.053880	6.120458	6.103953
"twitter_api_compact_response"					2.561658	5.843968	4.598357
"twitter_api_response"					3.183678	6.686979	6.115878
"twitter_timeline"					1.831996	6.181645	2.610520
"twitterescaped"					1.135636	6.579103	1.375303
"update-center"					2.521330	6.173685	4.278774
