"apache_builds"					2.766006	5.505927	5.576611
"canada"					0.991943	4.524353	1.272775
"citm_catalog"					3.044202	5.765591	6.458672
"github_events"					3.008268	5.836201	6.238100
"google_maps_api_compact_response"					1.277249	3.430729	2.038661
"google_maps_api_response"					2.448134	5.428869	4.474884
"gsoc-2018"					3.406780	6.261524	7.494338
"instruments"					2.512669	5.303791	4.783060
"marine_ik"					1.076643	3.649879	1.533168
"mesh"					0.975226	3.863656	1.306502
"mesh.pretty"					1.635839	5.263651	2.377924
"numbers"					1.161861	5.104522	1.508981
"random"					1.731818	3.607910	3.336401
"repeat"					2.520755	4.102601	6.579374
"semanticscholar-corpus"					2.109526	4.039778	4.452539
"tree-pretty"					2.572279	5.351711	4.969226
"twitter"					2.710900	5.030870	5.887483
"twitter_api_compact_response"					2.276836	4.747879	4.405334
"twitter_api_response"					2.818367	5.397381	5.928099
"twitter_timeline"					1.686217	4.938955	2.568761
"twitterescaped"					1.068621	5.322960	1.338378
"update-center"					2.348129	5.088693	4.365374
