"apache_builds"					3.153728	7.085003	5.693612
"canada"					1.056054	5.708633	1.299162
"citm_catalog"					3.428720	7.150148	6.602260
"github_events"					3.431612	7.485576	6.356202
"google_maps_api_compact_response"					1.355053	3.958445	2.069739
"google_maps_api_response"					2.660754	6.462491	4.553733
"gsoc-2018"					3.797459	7.863718	7.363843
"instruments"					2.792619	6.201340	5.094352
"marine_ik"					1.113789	4.324572	1.503209
"mesh"					1.004082	4.412527	1.301134
"mesh.pretty"					1.764430	6.728633	2.396964
"numbers"					1.199716	5.764024	1.521244
"random"					1.907837	4.258296	3.460479
"repeat"					2.807417	4.767422	6.890777
"semanticscholar-corpus"					2.473715	5.437577	4.558904
"tree-pretty"					2.935689	6.645385	5.278143
"twitter"					3.051210	6.115657	6.093058
"twitter_api_compact_response"					2.559705	5.833816	4.585799
"twitter_api_response"					3.189003	6.689912	6.118331
"twitter_timeline"					1.834224	6.183455	2.611166
"twitterescaped"					1.135776	6.589046	1.374751
"update-center"					2.528288	6.175044	4.281591
