"apache_builds"					3.005526	6.561920	5.558346
"canada"					1.009990	4.923602	1.273035
"citm_catalog"					3.336071	6.926465	6.461548
"github_events"					3.305857	7.020804	6.262692
"google_maps_api_compact_response"					1.297737	3.600122	2.036201
"google_maps_api_response"					2.580014	6.115745	4.470286
"gsoc-2018"					3.760983	7.618382	7.449979
"instruments"					2.639127	5.890187	4.790339
"marine_ik"					1.098287	3.872036	1.538061
"mesh"					0.992677	4.133470	1.308378
"mesh.pretty"					1.733218	6.401595	2.384856
"numbers"					1.191300	5.713785	1.508647
"random"					1.873815	4.292456	3.332480
"repeat"					2.786065	4.859221	6.567958
"semanticscholar-corpus"					2.258748	4.594662	4.465621
"tree-pretty"					2.719660	6.020209	4.970656
"twitter"					2.923247	5.823581	5.888691
"twitter_api_compact_response"					2.416647	5.399250	4.414987
"twitter_api_response"					3.022191	6.218100	5.937330
"twitter_timeline"					1.759562	5.622820	2.567512
"twitterescaped"					1.099673	6.159865	1.340219
"update-center"					2.510538	5.813866	4.427028
