"apache_builds"					2.953839	6.288291	5.578322
"canada"					1.003937	4.785581	1.273191
"citm_catalog"					3.256725	6.576943	6.457055
"github_events"					3.222442	6.653591	6.265705
"google_maps_api_compact_response"					1.284472	3.478210	2.046786
"google_maps_api_response"					2.539352	5.932273	4.467226
"gsoc-2018"					3.655764	7.203316	7.445795
"instruments"					2.603393	5.701503	4.801508
"marine_ik"					1.086131	3.762765	1.531825
"mesh"					0.984925	4.000647	1.309647
"mesh.pretty"					1.676015	5.701599	2.378677
"numbers"					1.180944	5.500256	1.505018
"random"					1.844605	4.127760	3.337426
"repeat"					2.692271	4.588283	6.560370
"semanticscholar-corpus"					2.195448	4.362774	4.450427
"tree-pretty"					2.674613	5.834206	4.958531
"twitter"					2.857469	5.564646	5.890998
"twitter_api_compact_response"					2.372821	5.177287	4.418860
"twitter_api_response"					2.961748	5.948908	5.923495
"twitter_timeline"					1.742717	5.421438	2.571733
"twitterescaped"					1.089484	5.858112	1.340366
"update-center"					2.465141	5.624300	4.392237
