"apache_builds"					3.010004	6.555161	5.575634
"canada"					1.010129	4.914368	1.273808
"citm_catalog"					3.341822	6.928326	6.465539
"github_events"					3.299995	7.031415	6.247674
"google_maps_api_compact_response"					1.302315	3.596833	2.042892
"google_maps_api_response"					2.591541	6.125792	4.496469
"gsoc-2018"					3.786045	7.661599	7.498442
"instruments"					2.637200	5.879186	4.783787
"marine_ik"					1.100315	3.873308	1.541121
"mesh"					0.995125	4.140353	1.311786
"mesh.pretty"					1.736978	6.408201	2.385750
"numbers"					1.190600	5.704450	1.507496
"random"					1.876598	4.298239	3.335681
"repeat"					2.777886	4.855066	6.552799
"semanticscholar-corpus"					2.256000	4.597738	4.452617
"tree-pretty"					2.714746	6.018112	4.971371
"twitter"					2.916834	5.817627	5.872100
"twitter_api_compact_response"					2.415488	5.390583	4.397643
"twitter_api_response"					3.032406	6.223174	5.953552
"twitter_timeline"					1.758097	5.636327	2.562838
"twitterescaped"					1.099652	6.152318	1.339826
"update-center"					2.468474	5.773324	4.323778
