"apache_builds"					3.003894	6.405063	5.671539
"canada"					1.042159	5.330821	1.297961
"citm_catalog"					3.290132	6.576393	6.599334
"github_events"					3.257577	6.731294	6.343202
"google_maps_api_compact_response"					1.355209	3.908670	2.078114
"google_maps_api_response"					2.625163	6.182378	4.575285
"gsoc-2018"					3.579325	6.938575	7.437508
"instruments"					2.718374	5.837908	5.101783
"marine_ik"					1.103267	4.185752	1.501906
"mesh"					1.000174	4.351835	1.304655
"mesh.pretty"					1.701421	5.920817	2.394391
"numbers"					1.183943	5.398396	1.518214
"random"					1.772542	3.645658	3.457690
"repeat"					2.670115	4.381173	6.865780
"semanticscholar-corpus"					2.353529	4.920589	4.534661
"tree-pretty"					2.864627	6.297795	5.287026
"twitter"					2.919788	5.615014	6.085425
"twitter_api_compact_response"					2.461520	5.376201	4.565020
"twitter_api_response"					3.085778	6.220636	6.147924
"twitter_timeline"					1.785147	5.710249	2.600234
"twitterescaped"					1.117259	6.001067	1.375000
"update-center"					2.439471	5.621157	4.319189
