"apache_builds"					3.987062	8.398773	7.613963
"canada"					1.309981	7.076774	1.614228
"citm_catalog"					4.199439	8.301311	8.590875
"github_events"					4.180219	8.507315	8.239342
"google_maps_api_compact_response"					1.775707	5.043553	2.748895
"google_maps_api_response"					3.477485	8.200440	6.056148
"gsoc-2018"					4.352877	8.068780	9.606819
"instruments"					3.582862	8.088169	6.440794
"marine_ik"					1.393423	5.348822	1.893083
"mesh"					1.292514	5.648512	1.679811
"mesh.pretty"					2.225517	7.675534	3.137750
"numbers"					1.609736	7.835282	2.029745
"random"					2.405659	5.333793	4.389417
"repeat"					3.153568	5.379441	7.693767
"semanticscholar-corpus"					3.104874	5.836471	6.642363
"tree-pretty"					3.723707	8.121269	6.893277
"twitter"					3.742954	7.171417	7.838675
"twitter_api_compact_response"					3.039216	7.060266	5.359043
"twitter_api_response"					4.031985	7.969175	8.227077
"twitter_timeline"					2.379592	7.518782	3.494374
"twitterescaped"					1.362188	7.626285	1.661417
"update-center"					3.339647	7.695099	5.994603
