"apache_builds"					3.807209	7.975124	7.318861
"canada"					1.237562	6.411333	1.536925
"citm_catalog"					4.083128	8.291946	8.090972
"github_events"					4.031693	8.626755	7.573488
"google_maps_api_compact_response"					1.656894	4.453997	2.646057
"google_maps_api_response"					3.289892	7.589997	5.817250
"gsoc-2018"					4.680283	9.008771	9.810013
"instruments"					3.247594	7.324358	5.848289
"marine_ik"					1.334266	4.936530	1.837397
"mesh"					1.216508	5.141228	1.595861
"mesh.pretty"					2.095805	7.557884	2.909215
"numbers"					1.546140	7.250616	1.966544
"random"					2.366042	5.438174	4.189071
"repeat"					3.261344	5.961155	7.251596
"semanticscholar-corpus"					2.956647	5.453970	6.491182
"tree-pretty"					3.401516	7.481273	6.266957
"twitter"					3.649954	7.186270	7.435011
"twitter_api_compact_response"					2.889303	6.667770	5.135066
"twitter_api_response"					3.862497	7.719130	7.778174
"twitter_timeline"					2.291909	6.933673	3.430788
"twitterescaped"					1.349616	7.496374	1.647536
"update-center"					3.388420	7.249585	6.375135
