"apache_builds"					3.658063	7.358212	7.298715
"canada"					1.222075	6.044956	1.539999
"citm_catalog"					3.889933	7.546363	8.092147
"github_events"					3.808666	7.664392	7.596454
"google_maps_api_compact_response"					1.633071	4.264260	2.659761
"google_maps_api_response"					3.197599	7.102585	5.834153
"gsoc-2018"					4.383876	7.948008	9.851541
"instruments"					3.159535	6.882586	5.855905
"marine_ik"					1.319575	4.729812	1.839354
"mesh"					1.200160	4.931856	1.591397
"mesh.pretty"					2.053901	6.982002	2.910449
"numbers"					1.512127	6.828785	1.942774
"random"					2.299866	4.928088	4.316411
"repeat"					3.052688	5.296642	7.530504
"semanticscholar-corpus"					2.821911	5.019909	6.490206
"tree-pretty"					3.304265	7.003648	6.269231
"twitter"					3.471522	6.518595	7.436763
"twitter_api_compact_response"					2.790859	6.180982	5.109026
"twitter_api_response"					3.693220	7.055042	7.794073
"twitter_timeline"					2.234905	6.470507	3.421615
"twitterescaped"					1.327389	6.802884	1.649445
"update-center"					3.252632	6.666058	6.367749
