"apache_builds"					3.719751	7.602592	7.298715
"canada"					1.239432	6.427644	1.541548
"citm_catalog"					3.962586	7.850749	8.077237
"github_events"					3.846908	7.843449	7.567329
"google_maps_api_compact_response"					1.618969	4.187168	2.648430
"google_maps_api_response"					3.212554	7.159078	5.847222
"gsoc-2018"					4.363556	7.900721	9.776869
"instruments"					3.193096	7.048816	5.846582
"marine_ik"					1.326057	4.818765	1.840771
"mesh"					1.211980	5.013420	1.599898
"mesh.pretty"					2.080046	7.353730	2.907108
"numbers"					1.535356	6.995853	1.969020
"random"					2.294439	5.080930	4.195268
"repeat"					3.069189	5.321462	7.284157
"semanticscholar-corpus"					2.693324	4.630597	6.480691
"tree-pretty"					3.351697	7.190179	6.289771
"twitter"					3.497206	6.655794	7.387869
"twitter_api_compact_response"					2.822129	6.300813	5.156090
"twitter_api_response"					3.755047	7.273724	7.822051
"twitter_timeline"					2.257725	6.628944	3.425779
"twitterescaped"					1.332793	6.878935	1.653776
"update-center"					3.284410	6.809773	6.357802
