"apache_builds"					3.887803	8.307225	7.315917
"canada"					1.247666	6.692008	1.538084
"citm_catalog"					4.223086	8.853733	8.094308
"github_events"					4.178878	8.847052	7.938087
"google_maps_api_compact_response"					1.646960	4.379681	2.648430
"google_maps_api_response"					3.296123	7.574579	5.843295
"gsoc-2018"					4.940528	9.859130	9.955399
"instruments"					3.273113	7.448651	5.844101
"marine_ik"					1.335164	4.951219	1.838578
"mesh"					1.219320	5.158160	1.599025
"mesh.pretty"					2.122403	8.077391	2.913567
"numbers"					1.549923	7.387629	1.962328
"random"					2.426805	5.555778	4.329553
"repeat"					3.495229	6.037214	8.350000
"semanticscholar-corpus"					2.808236	4.969185	6.502312
"tree-pretty"					3.447670	7.670588	6.287482
"twitter"					3.679900	7.329902	7.403198
"twitter_api_compact_response"					2.908487	6.807432	5.103850
"twitter_api_response"					3.936258	7.960856	7.826065
"twitter_timeline"					2.304414	7.118321	3.416357
"twitterescaped"					1.355572	7.628664	1.649406
"update-center"					3.406475	7.358747	6.349700
