"apache_builds"					3.627929	7.565535	6.986222
"canada"					1.212554	6.381290	1.500916
"citm_catalog"					3.940500	7.831349	8.017658
"github_events"					3.818715	7.768607	7.534066
"google_maps_api_compact_response"					1.618526	4.224607	2.628978
"google_maps_api_response"					3.168103	7.066053	5.763303
"gsoc-2018"					4.474617	8.071148	10.068105
"instruments"					3.149960	6.977612	5.755413
"marine_ik"					1.296549	4.818609	1.783894
"mesh"					1.174905	4.919952	1.546637
"mesh.pretty"					2.036398	7.330320	2.825273
"numbers"					1.513515	6.913059	1.939336
"random"					2.244640	4.862000	4.181659
"repeat"					2.950377	5.013687	7.441678
"semanticscholar-corpus"					2.649595	4.524274	6.446673
"tree-pretty"					3.302686	7.130830	6.166310
"twitter"					3.446156	6.476413	7.376219
"twitter_api_compact_response"					2.795505	6.211467	5.106437
"twitter_api_response"					3.494387	7.181262	6.842979
"twitter_timeline"					2.237154	6.599937	3.392754
"twitterescaped"					1.331644	6.848111	1.654297
"update-center"					3.257839	6.771030	6.291483
