"apache_builds"					4.041888	8.779403	7.507078
"canada"					1.315411	7.158784	1.621538
"citm_catalog"					4.368444	8.882373	8.634207
"github_events"					4.356947	9.256964	8.252914
"google_maps_api_compact_response"					1.783751	5.039249	2.766924
"google_maps_api_response"					3.542136	8.474675	6.102876
"gsoc-2018"					4.921400	9.879941	9.838435
"instruments"					3.598484	8.265971	6.385175
"marine_ik"					1.400730	5.488086	1.889767
"mesh"					1.313441	5.723483	1.708297
"mesh.pretty"					2.285320	8.477020	3.138655
"numbers"					1.616931	8.124033	2.023016
"random"					2.488682	5.670443	4.437841
"repeat"					3.581205	5.945550	9.048606
"semanticscholar-corpus"					3.249309	6.369432	6.657936
"tree-pretty"					3.774137	8.348877	6.901538
"twitter"					3.879085	7.658162	7.876805
"twitter_api_compact_response"					3.090491	7.418999	5.361895
"twitter_api_response"					4.148219	8.389989	8.249324
"twitter_timeline"					2.418982	7.816583	3.513268
"twitterescaped"					1.380990	8.255530	1.662522
"update-center"					3.484027	8.020126	6.171185
