"apache_builds"					3.572030	6.974737	7.336581
"canada"					1.258193	5.751603	1.615179
"citm_catalog"					3.827226	6.967314	8.523846
"github_events"					3.784764	7.352901	7.822724
"google_maps_api_compact_response"					1.708665	4.565906	2.739332
"google_maps_api_response"					3.175812	6.751681	6.028176
"gsoc-2018"					4.395056	7.924200	10.065821
"instruments"					3.252916	6.674118	6.375568
"marine_ik"					1.353628	4.879473	1.882876
"mesh"					1.274594	5.031338	1.707857
"mesh.pretty"					2.167197	6.692036	3.211668
"numbers"					1.553982	6.607570	2.033649
"random"					2.226693	4.486439	4.426105
"repeat"					2.899898	4.675175	7.657451
"semanticscholar-corpus"					2.972194	5.438310	6.624845
"tree-pretty"					3.380882	6.699496	6.849554
"twitter"					3.461760	6.212214	7.846661
"twitter_api_compact_response"					2.859779	6.124620	5.410849
"twitter_api_response"					3.677194	6.731244	8.174169
"twitter_timeline"					2.256518	6.475468	3.473394
"twitterescaped"					1.302482	6.855959	1.608732
"update-center"					3.223080	6.667309	6.252527
