size,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
134217728,595.5,1177.4,1751.1,2320.0,2871.4,3409.7,3944.1,4454.4,4962.7,5434.0,5758.7,5936.0,5976.9,6001.8,6022.2,6040.3,6049.8,6011.4,6029.3,6015.4,5999.5,5970.7,5984.3,5971.3,5954.9,5959.2,5935.2,5932.2,5935.0,5931.9,5935.2,5908.2,5939.8,5928.8,5930.4,5914.6,5916.3,5863.3,5835.1,5819.7,5833.2,5847.5,5869.6,5836.3,5852.4,5857.3,5879.5,5875.4,5863.6,5864.0,5843.9,5814.3,5788.8,5787.8,5804.6,5804.9,5809.3,5805.2,5789.1,5792.7,5797.5,5800.2,5814.0,5780.0,5819.0,5873.8,5886.7,5874.9,5876.2,5854.0,5860.0,5853.5,5845.0,5841.9,5842.2,5863.4,5857.9,5866.7,5853.4,5860.6,5851.3,5849.8,5844.5,5849.6,5828.5,5847.3,5825.0,5825.9,5852.8,5851.6,5836.5,5839.3,5840.3,5857.8,5847.7,5842.1,5804.6,5792.8,5781.4
