size,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
134217728,647.6,1277.1,1846.8,2430.5,2983.4,3294.3,3255.6,3206.4,3242.1,3254.3,3320.0,3284.9,3273.8,3284.4,3289.6,3323.3,3292.4,3317.2,3323.2,3320.2,3341.2,3285.4,3331.9,3330.1,3341.6,3285.7,3314.6,3329.1,3361.6,3359.1,3345.1,3359.8,3370.2,3382.1,3394.2,3375.4,3386.5,3368.6,3401.2,3395.8,3390.8,3420.6,3416.6,3429.2,3450.3,3405.7,3463.8,3434.7,3442.3,3387.4,3456.2,3450.1,3449.2,3415.3,3472.2,3469.1,3493.7,3455.8,3480.7,3494.3,3463.4,3478.9,3480.4,3469.1,3503.6,3487.7,3490.3,3504.8,3458.6,3507.4,3501.1,3518.8,3495.9,3505.2,3507.4,3506.0,3494.7,3489.6,3521.3,3523.3,3527.9,3545.4,3532.4,3544.0,3534.4,3536.7,3538.0,3529.2,3538.1,3514.1,3559.3,3498.3,3551.4,3541.4,3562.6,3555.2,3541.2,3552.0,3517.9
