size,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
134217728,431.0,864.9,1298.7,1753.7,2181.8,2641.7,3060.0,3497.3,3890.9,4324.8,4747.6,5166.7,5622.2,6047.8,6514.6,6976.8,7340.2,7768.1,8180.8,8684.8,9096.7,9629.8,10305.3,10705.1,11087.9,11645.0,12049.8,12426.3,12518.0,12858.8,13259.4,13844.0,14154.7,14545.5,14928.8,15083.0,15805.6,16078.0,16498.7,16827.4,17075.0,17381.0,17819.1,18150.5,18485.1,18539.2,19144.5,19371.2,19617.1,19930.3,20354.8,20512.8,20900.4,21020.8,21308.9,21627.6,21574.6,21772.8,22257.1,22546.8,22779.6,22694.1,23049.9,22998.3,23054.2,23457.2,23474.1,23654.4,23852.7,23869.5,23915.6,23751.5,24089.2,23926.2,24081.6,23866.4,24338.5,24411.1,24546.9,24496.8,24124.6,24235.3,24524.9,24616.1,24749.8,24678.5,24486.8,24427.0,24928.8,24514.5,24773.4,24731.6,24547.0,24517.3,24641.0,24826.6,24273.4,24957.6,25080.2
