size,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
134217728,470.0,940.4,1410.1,1882.3,2345.4,2799.8,3281.8,3739.7,4190.5,4619.0,5009.9,5366.2,5631.4,5895.7,6066.9,6167.7,6269.0,6333.7,6387.7,6413.8,6463.3,6460.7,6503.5,6545.8,6515.0,6542.0,6528.2,6519.6,6584.0,6580.2,6553.5,6558.4,6617.8,6552.1,6591.6,6568.2,6576.1,6623.6,6620.6,6579.5,6616.4,6619.5,6583.5,6626.7,6601.8,6568.2,6628.8,6643.7,6625.6,6671.7,6643.6,6603.4,6658.0,6651.9,6650.5,6654.6,6661.4,6644.3,6649.8,6640.3,6654.0,6651.0,6629.8,6660.8,6623.6,6640.5,6644.6,6660.1,6665.5,6614.2,6658.0,6643.8,6656.1,6633.0,6610.0,6635.2,6649.6,6650.5,6629.4,6643.1,6650.6,6620.1,6627.5,6641.3,6658.1,6675.6,6668.1,6660.7,6635.3,6656.4,6656.1,6647.8,6671.1,6654.1,6669.6,6663.4,6657.6,6641.2,6684.5
